timestamp,open,high,low,close,volume
2024-12-22 12:00:00,0.347,0.3567,0.3438,0.3488,11521279.0
2024-12-22 13:00:00,0.3489,0.3522,0.3464,0.3493,3443777.0
2024-12-22 12:00:00,0.347,0.3567,0.3438,0.3488,11521279.0
2024-12-22 13:00:00,0.3489,0.3522,0.3464,0.3485,3647687.0
