timestamp,open,high,low,close,volume
2024-12-22 12:00:00,1.434,1.47,1.424,1.446,728888.39
2024-12-22 13:00:00,1.446,1.482,1.435,1.462,441291.73
2024-12-22 12:00:00,1.434,1.47,1.424,1.446,728888.39
2024-12-22 13:00:00,1.446,1.482,1.435,1.462,453425.87
