timestamp,open,high,low,close,volume
2024-12-22 12:00:00,9.51,9.56,9.44,9.45,313966.04
2024-12-22 13:00:00,9.45,9.55,9.4,9.52,256916.79
2024-12-22 12:00:00,9.51,9.56,9.44,9.45,313966.04
2024-12-22 13:00:00,9.45,9.56,9.4,9.53,269464.42
