timestamp,open,high,low,close,volume
2024-12-22 12:00:00,0.011285,0.012154,0.011073,0.011785,383789455.0
2024-12-22 13:00:00,0.011788,0.011983,0.0115,0.011592,158323316.0
2024-12-22 12:00:00,0.011285,0.012154,0.011073,0.011785,383789455.0
2024-12-22 13:00:00,0.011788,0.011983,0.0115,0.01159,172346582.0
