timestamp,open,high,low,close,volume
2024-12-22 12:00:00,186.69,187.87,185.58,185.93,106617.134
2024-12-22 13:00:00,185.94,186.88,185.13,186.2,67079.05
2024-12-22 12:00:00,186.69,187.87,185.58,185.93,106617.134
2024-12-22 13:00:00,185.94,186.88,185.13,186.03,72904.777
