timestamp,open,high,low,close,volume
2024-12-22 12:00:00,5.057,5.104,5.035,5.06,311219.9
2024-12-22 13:00:00,5.06,5.096,5.032,5.085,288328.9
2024-12-22 12:00:00,5.057,5.104,5.035,5.06,311219.9
2024-12-22 13:00:00,5.06,5.096,5.032,5.078,301473.3
