timestamp,open,high,low,close,volume
2024-12-22 12:00:00,1.271,1.29,1.264,1.274,584518.7
2024-12-22 13:00:00,1.273,1.289,1.266,1.285,368564.1
2024-12-22 12:00:00,1.271,1.29,1.264,1.274,584518.7
2024-12-22 13:00:00,1.273,1.289,1.266,1.279,402930.8
