timestamp,open,high,low,close,volume
2024-12-22 12:00:00,3381.03,3397.88,3368.51,3375.11,11861.1504
2024-12-22 13:00:00,3375.11,3390.33,3362.84,3384.61,10313.1361
2024-12-22 12:00:00,3381.03,3397.88,3368.51,3375.11,11861.1504
2024-12-22 13:00:00,3375.11,3390.33,3362.84,3386.61,10853.7276
