timestamp,open,high,low,close,volume
2024-12-22 12:00:00,0.09205,0.09429,0.08576,0.08714,15368813.0
2024-12-22 13:00:00,0.08709,0.08713,0.08431,0.08552,5836728.0
2024-12-22 12:00:00,0.09205,0.09429,0.08576,0.08714,15368813.0
2024-12-22 13:00:00,0.08709,0.08713,0.08431,0.08491,6079629.0
