timestamp,open,high,low,close,volume
2024-12-22 12:00:00,27.8,28.86,27.03,28.51,156412.47
2024-12-22 13:00:00,28.51,32.0,27.9,31.46,441330.17
2024-12-22 12:00:00,27.8,28.86,27.03,28.51,156412.47
2024-12-22 13:00:00,28.51,32.05,27.9,30.97,514775.14
