timestamp,open,high,low,close,volume
2024-12-22 12:00:00,2.174,2.196,2.153,2.184,340087.3
2024-12-22 13:00:00,2.184,2.219,2.165,2.203,133550.5
2024-12-22 12:00:00,2.174,2.196,2.153,2.184,340087.3
2024-12-22 13:00:00,2.184,2.219,2.165,2.195,138274.1
