timestamp,open,high,low,close,volume
2024-12-22 12:00:00,27.12,27.44,26.92,27.04,45918.8
2024-12-22 13:00:00,27.04,27.26,26.92,27.16,19219.04
2024-12-22 12:00:00,27.12,27.44,26.92,27.04,45918.8
2024-12-22 13:00:00,27.04,27.26,26.92,27.08,19963.74
