open_time,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,ADX,Stochastic_%K,Stochastic_%D,ATR,ROC,CCI,Bollinger_Bands,Fibonacci,Volume_Avg,score,signal
2024-10-24 15:00:00+03:00,0.003827,0.003884,0.003804,0.003862,25761747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,Hold
2024-10-24 19:00:00+03:00,0.003859,0.003954,0.003856,0.003932,132620291.0,0.0,0.0,5.584045584045537e-06,1.1168091168091071e-06,4.467236467236429e-06,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,Hold
2024-10-24 23:00:00+03:00,0.003935,0.003961,0.003892,0.003906,46051709.0,0.0,0.0,7.821300151784807e-06,2.4577073238042474e-06,5.363592827980559e-06,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,Hold
2024-10-25 03:00:00+03:00,0.003919,0.003949,0.003869,0.003889,15056651.0,0.0,0.0,8.128877945292028e-06,3.591941448101804e-06,4.536936497190224e-06,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,Hold
2024-10-25 07:00:00+03:00,0.003893,0.003901,0.003763,0.0038,99338409.0,0.0,0.0,1.177505812623332e-06,3.10905432100611e-06,-1.931548508382778e-06,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 11:00:00+03:00,0.003799,0.00386,0.003765,0.003856,17618160.0,0.0,0.0,1.850916823264298e-07,2.524261793270174e-06,-2.3391701109437444e-06,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 15:00:00+03:00,0.003857,0.003871,0.003759,0.003784,34207177.0,0.0,0.0,-6.3381398064518354e-06,7.517814733257723e-07,-7.089921279777608e-06,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 19:00:00+03:00,0.003779,0.003802,0.003684,0.003736,65447172.0,0.0,0.0,-1.5205764023512333e-05,-2.4397276260418487e-06,-1.2766036397470484e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 23:00:00+03:00,0.003736,0.003756,0.003375,0.003522,85485645.0,0.0,0.0,-3.905127286567061e-05,-9.762036673967602e-06,-2.9289236191703013e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-26 03:00:00+03:00,0.003523,0.00357,0.003467,0.003564,37410287.0,0.0,0.0,-5.393819548712552e-05,-1.8597268436599187e-05,-3.5340927050526335e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-26 07:00:00+03:00,0.003562,0.003616,0.003556,0.003593,29118329.0,0.0,0.0,-6.267366824767168e-05,-2.741254839881369e-05,-3.526111984885799e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,-6.96530295183843,0.0,0.0,0.0,0.0,-17.5,Hold
2024-10-26 11:00:00+03:00,0.003592,0.00363,0.003588,0.003608,18941360.0,0.0,0.0,-6.760688857861043e-05,-3.5451416434773034e-05,-3.21554721438374e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,-8.24008138351983,0.0,0.0,0.0,0.0,-17.5,Hold
2024-10-26 15:00:00+03:00,0.003607,0.003611,0.003496,0.003512,26009582.0,0.0,0.2430629933708916,-7.835961802788024e-05,-4.403305675339448e-05,-3.432656127448576e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,0.0,0.0,0.0,-10.087045570916544,0.0,0.0,0.0,0.0,-17.5,Hold
2024-10-26 19:00:00+03:00,0.003517,0.003605,0.003502,0.003601,19564901.0,34.87833140208575,0.274083539924828,-7.879141895790216e-05,-5.098472919429602e-05,-2.7806689763606137e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,38.5665529010239,0.0,0.0001138571428571,-7.405502699922861,0.0,0.0,0.0,46616530.0,-35.0,Hold
2024-10-26 23:00:00+03:00,0.003601,0.003631,0.003579,0.003591,52179895.0,34.478808705612835,0.2810685256613989,-7.9029537419225e-05,-5.6593690839281816e-05,-2.2435846579943183e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,36.86006825938566,0.0,0.0001118571428571,-5.499999999999999,0.0,0.0,0.0,48503540.571428575,-35.0,Hold
2024-10-27 03:00:00+03:00,0.003588,0.003622,0.003579,0.003617,12002289.0,31.001206272617637,0.3150260952112195,-7.624140188414522e-05,-6.05232330482545e-05,-1.5718168835890717e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,41.29692832764505,38.907849829351534,0.0001079285714285,-6.1981327800829895,0.0,0.0,0.0,39887969.0,-35.0,Hold
2024-10-27 07:00:00+03:00,0.003619,0.003622,0.003578,0.003588,11192627.0,30.889423076923094,0.340945510582888,-7.55015076400324e-05,-6.351888796661008e-05,-1.1982619673422313e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,37.10801393728222,38.42167017477098,0.0001061428571428,-5.179704016913319,0.0,0.0,0.0,37398034.571428575,-55.0,Sell
2024-10-27 11:00:00+03:00,0.003587,0.003603,0.003558,0.003563,16615961.0,30.595238095238106,0.3914880526766457,-7.605570437025722e-05,-6.602625124733951e-05,-1.0029453122917709e-05,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,35.7414448669202,38.04879571061583,0.0001036428571428,-4.630620985010705,0.0,0.0,0.0,37509413.85714286,-50.0,Sell
2024-10-27 15:00:00+03:00,0.003561,0.003632,0.003561,0.003628,20577598.0,39.4607843137255,0.4248401365125162,-7.043798722874929e-05,-6.690859844362147e-05,-3.5293887851278163e-06,0.0,0.0,0.0,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,51.008064516129075,41.28584110677716,9.885714285714272e-05,3.009653605905741,0.0,0.0,0.0,31883641.64285714,-30.0,Hold
2024-10-27 19:00:00+03:00,0.003626,0.003654,0.003607,0.003624,117079488.0,34.816753926701566,0.4636607353055499,-6.555301810387852e-05,-6.663748237567289e-05,1.084464271794368e-06,0.0039696577838281,0.0036888,0.0034079422161718,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,50.20161290322584,45.65037409542504,9.54285714285713e-05,1.683501683501688,-32.00168429917329,0.0,0.0,38988022.21428572,20.0,Hold
2024-10-27 23:00:00+03:00,0.003626,0.003679,0.003613,0.003646,24743386.0,40.33613445378151,0.4938751284123313,-5.9223734395175056e-05,-6.515473277957333e-05,5.930998384398272e-06,0.0039471843430185,0.003678,0.0034088156569814,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,63.466042154566765,54.891906524640554,9.214285714285704e-05,1.475090453659897,-18.651715089388546,0.0,0.0,38312037.14285714,20.0,Hold
2024-10-28 03:00:00+03:00,0.003643,0.003657,0.003529,0.003546,29051309.0,37.59791122715405,0.5093084606035583,-6.156718750778426e-05,-6.443722372521551e-05,2.8700362174312533e-06,0.0039056366848319,0.0036587,0.003411763315168,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,44.88188976377958,52.84984827385739,9.28571428571428e-05,-1.7184035476718402,-54.1778516340708,0.0,0.0,35712332.64285714,0.0,Hold
2024-10-28 07:00:00+03:00,0.003543,0.003631,0.003521,0.003611,46974276.0,57.21231766612643,0.5050162944988382,-5.751642071558007e-05,-6.305306312328842e-05,5.536642407708351e-06,0.0038622742156928,0.00364395,0.0034256257843071,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,67.92452830188682,58.75748674007773,7.349999999999997e-05,2.818906605922555,-44.36772791203202,0.0,0.0,32961520.57142857,20.0,Hold
2024-10-28 11:00:00+03:00,0.003618,0.003664,0.003613,0.003634,23840693.0,55.85284280936456,0.5014928240080169,-5.185252740868987e-05,-6.081295598036872e-05,8.960428571678846e-06,0.0038165640514742,0.0036312,0.0034458359485257,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,0.0,75.40983606557383,62.738751377080085,6.992857142857141e-05,0.916412107747849,4.650860246528412,0.0,0.0,31992263.85714286,25.0,Hold
