open_time,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,ADX,Stochastic_%K,Stochastic_%D,ATR,ROC,CCI,Bollinger_Bands,Fibonacci,Volume_Avg,score,signal
2024-10-24 15:00:00+03:00,8.206,8.303,8.186,8.25,6244.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,Hold
2024-10-24 19:00:00+03:00,8.248,8.398,8.238,8.398,2912.33,0.0,0.0,0.0118062678062678,0.0023612535612535,0.0094450142450142,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,Hold
2024-10-24 23:00:00+03:00,8.393,8.439,8.359,8.42,3062.71,0.0,0.0,0.0226766341182305,0.0064243296726489,0.0162523044455815,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,Hold
2024-10-25 03:00:00+03:00,8.417,8.493,8.377,8.377,6914.22,0.0,0.0,0.0275046802701286,0.0106403997921448,0.0168642804779837,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,Hold
2024-10-25 07:00:00+03:00,8.378,8.384,8.27,8.301,3920.95,0.0,0.0,0.0249112157991646,0.0134945629935488,0.0114166528056158,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,Hold
2024-10-25 11:00:00+03:00,8.304,8.391,8.249,8.384,3637.87,0.0,0.0,0.0292164933128056,0.0166389490574002,0.0125775442554054,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,Hold
2024-10-25 15:00:00+03:00,8.386,8.401,8.201,8.216,2800.28,0.0,0.0,0.018854913093433,0.0170821418646067,0.0017727712288262,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,Hold
2024-10-25 19:00:00+03:00,8.22,8.254,8.064,8.114,6715.79,0.0,0.0,0.0023852429717763,0.0141427620860406,-0.0117575191142643,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 23:00:00+03:00,8.109,8.22,7.831,7.895,13376.04,0.0,0.0,-0.0280156124565493,0.0057110871775226,-0.033726699634072,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-26 03:00:00+03:00,7.901,7.908,7.768,7.897,7730.18,0.0,0.0,-0.0513551360832256,-0.0057021574746269,-0.0456529786085986,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-26 07:00:00+03:00,7.896,7.936,7.87,7.885,1919.02,0.0,0.0,-0.0700131088838045,-0.0185643477564624,-0.051448761127342,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,-4.424242424242427,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-26 11:00:00+03:00,7.879,7.924,7.837,7.916,3996.36,0.0,0.0,-0.0813603740821626,-0.0311235530216025,-0.0502368210605601,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,-5.739461776613472,0.0,0.0,0.0,0.0,-17.5,Hold
2024-10-26 15:00:00+03:00,7.916,7.943,7.745,7.817,6158.1,0.0,0.2368875863897128,-0.0972209337209673,-0.0443430291614754,-0.0528779045594918,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,0.0,0.0,0.0,-7.16152019002375,0.0,0.0,0.0,0.0,-17.5,Hold
2024-10-26 19:00:00+03:00,7.817,7.891,7.787,7.888,1928.94,33.17843866171006,0.2258967942230736,-0.1028755495779112,-0.0560495332447626,-0.0468260163331485,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,19.117647058823497,0.0,0.1502142857142857,-5.837411961322678,0.0,0.0,0.0,5094.065714285714,-35.0,Hold
2024-10-26 23:00:00+03:00,7.888,7.916,7.845,7.882,1768.92,32.99445471349355,0.2031771033575297,-0.1066120657099567,-0.0661620397378014,-0.0404500259721552,0.0,0.0,0.0,11.312912,10.516044,9.872,9.227956,8.311012,0.0,18.31550802139031,0.0,0.1469285714285714,-5.0475846283580355,0.0,0.0,0.0,4774.407857142857,-35.0,Hold
