open_time,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,ADX,Stochastic_%K,Stochastic_%D,ATR,ROC,CCI,Bollinger_Bands,Fibonacci,Volume_Avg,score,signal
2024-10-24 15:00:00+03:00,0.1901,0.1923,0.19,0.1916,362798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,Hold
2024-10-24 19:00:00+03:00,0.1914,0.1926,0.1907,0.1924,179144.0,0.0,0.0,6.38176638176613e-05,1.276353276353226e-05,5.105413105412904e-05,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,Hold
2024-10-24 23:00:00+03:00,0.1924,0.1935,0.1916,0.1926,240536.0,0.0,0.0,0.000129044407107,3.601970763224438e-05,9.302469947484848e-05,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,Hold
2024-10-25 03:00:00+03:00,0.1926,0.1928,0.19,0.1904,239615.0,0.0,0.0,3.178813876791864e-06,2.945152888115388e-05,-2.6272715004362017e-05,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 07:00:00+03:00,0.1904,0.1909,0.1871,0.1878,448808.0,0.0,0.0,-0.0003028774635985,-3.7014269614787976e-05,-0.0002658631939837,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 11:00:00+03:00,0.1878,0.1909,0.1867,0.1907,281658.0,0.0,0.0,-0.0003078745190154,-9.118631949491588e-05,-0.0002166881995205,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 15:00:00+03:00,0.1906,0.192,0.189,0.1899,337937.0,0.0,0.0,-0.0003720987132136,-0.0001473687982386,-0.0002247299149749,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 19:00:00+03:00,0.1898,0.1911,0.186,0.1888,655151.0,0.0,0.0,-0.0005059256606542,-0.0002190801707217,-0.0002868454899324,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-25 23:00:00+03:00,0.1888,0.1894,0.1789,0.1824,1025719.0,0.0,0.0,-0.0011155516090974,-0.0003983744583969,-0.0007171771507005,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-26 03:00:00+03:00,0.1824,0.1836,0.1795,0.1831,905884.0,0.0,0.0,-0.0015246254819905,-0.0006236246631156,-0.0009010008188749,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-26 07:00:00+03:00,0.1831,0.1849,0.1829,0.1833,221678.0,0.0,0.0,-0.0018117958897331,-0.0008612589084391,-0.0009505369812939,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,-4.331941544885179,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-26 11:00:00+03:00,0.1833,0.185,0.1832,0.1848,295220.0,0.0,0.0,-0.0018964815836655,-0.0010683034434844,-0.0008281781401811,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,-3.950103950103948,0.0,0.0,0.0,0.0,-12.5,Hold
2024-10-26 15:00:00+03:00,0.1848,0.1852,0.1796,0.1803,699912.0,0.0,0.2514314224709851,-0.002300192807303,-0.0013146813162481,-0.0009855114910548,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,0.0,0.0,0.0,-6.386292834890969,0.0,0.0,0.0,0.0,-17.5,Hold
2024-10-26 19:00:00+03:00,0.1802,0.1839,0.18,0.1837,271245.0,35.53113553113556,0.2916334087722853,-0.0023190526798702,-0.0015155555889725,-0.0008034970908976,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,32.87671232876711,0.0,0.0037785714285714,-3.518907563025216,0.0,0.0,0.0,440378.9285714286,-30.0,Hold
2024-10-26 23:00:00+03:00,0.1837,0.1845,0.1832,0.1841,326506.0,36.462093862815934,0.3019403839868725,-0.0022754921506294,-0.0016675429013039,-0.0006079492493255,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,35.61643835616445,0.0,0.0037071428571428,-1.9701810436634617,0.0,0.0,0.0,437786.64285714284,-30.0,Hold
2024-10-27 03:00:00+03:00,0.1842,0.1852,0.183,0.1852,263954.0,37.142857142857174,0.3250661594945766,-0.0021276827086245,-0.001759570862768,-0.0003681118458565,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,43.150684931506845,37.214611872146136,0.0037285714285714,-2.884111169375986,0.0,0.0,0.0,443844.5,-30.0,Hold
2024-10-27 07:00:00+03:00,0.185,0.1852,0.1835,0.1844,214498.0,35.664335664335695,0.3426690766342321,-0.0020514481576677,-0.001817946321748,-0.0002335018359197,0.0,0.0,0.0,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,0.0,39.568345323741056,39.44515620380412,0.0037142857142857,-2.8962611901000552,0.0,0.0,0.0,441984.64285714284,-30.0,Hold
