open_time,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,ADX,Stochastic_%K,Stochastic_%D,ATR,ROC,CCI
2024-10-24 15:00:00+03:00,0.4218,0.4284,0.42,0.4216,15512606.1,,,0.0,0.0,0.0,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
2024-10-24 19:00:00+03:00,0.4216,0.4263,0.4201,0.4252,9355884.8,,,0.0002871794871794897,5.743589743589794e-05,0.00022974358974359177,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
2024-10-24 23:00:00+03:00,0.4253,0.4268,0.4193,0.4217,11218133.4,,,0.00022970268098476687,9.188925414567174e-05,0.00013781342683909513,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
2024-10-25 03:00:00+03:00,0.4218,0.4228,0.4052,0.408,19190372.8,,,-0.0009108241920280369,-0.00010865343508906997,-0.0008021707569389669,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
2024-10-25 07:00:00+03:00,0.4081,0.4089,0.3997,0.4025,18153971.8,,,-0.002232766053311297,-0.0005334759587335154,-0.0016992900945777816,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
2024-10-25 11:00:00+03:00,0.4026,0.407,0.3896,0.4064,17572346.6,,,-0.002931919750290335,-0.0010131647170448794,-0.0019187550332454555,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
2024-10-25 15:00:00+03:00,0.4064,0.4083,0.3963,0.3994,17696045.1,,,-0.004004682108319058,-0.0016114681952997152,-0.0023932139130193424,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
2024-10-25 19:00:00+03:00,0.3994,0.4001,0.3855,0.39,40678248.9,,,-0.0055493855841726725,-0.0023990516730743065,-0.003150333911098366,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
2024-10-25 23:00:00+03:00,0.3899,0.3941,0.3526,0.3722,53296444.3,,,-0.008116325508739752,-0.003542506440207396,-0.004573819068532357,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
2024-10-26 03:00:00+03:00,0.3722,0.373,0.3646,0.3704,35334553.4,,,-0.010178556782873605,-0.004869716508740638,-0.005308840274132967,,,,0.6400492,0.5808754,0.53305,0.4852246,0.4171342,,,,,,
