open,high,low,close,volume,open_time,close_time,MACD,MACD_signal,MACD_hist,CCI,CCI_scaled,CCI_wma,INV1,RSI,RSI_scaled,RSI_wma,INV2,lowest_low,highest_high,stoch,stoch_scaled,stoch_wma,INVLine,AVINV,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786
0.02,0.8776,0.02,0.7145,432392743.8,2024-12-09 15:00:00+03:00,2024-12-09 18:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,
0.7145,0.866,0.7002,0.8327,274360255.3,2024-12-09 19:00:00+03:00,2024-12-09 22:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,
0.8327,0.8411,0.666,0.7348,151853651.7,2024-12-09 23:00:00+03:00,2024-12-10 02:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,
0.7352,1.111,0.7111,0.9159,340409018.8,2024-12-10 03:00:00+03:00,2024-12-10 06:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,
0.9152,1.41,0.9038,1.0347,274070921.6,2024-12-10 07:00:00+03:00,2024-12-10 10:59:59.999000+03:00,,,,94.61312284624177,2.365328071156044,,,81.02713178294573,3.1027131782945734,,,0.02,1.41,73.0,2.3000000000000003,,,,,,,,
1.0342,1.0389,0.8572,0.8865,145744414.7,2024-12-10 11:00:00+03:00,2024-12-10 14:59:59.999000+03:00,,,,3.375573289400943,0.08438933223502358,,,62.947907256850336,1.2947907256850337,,,0.666,1.41,29.63709677419354,-2.036290322580646,,,,,,,,
0.8865,0.8891,0.6739,0.6923,192911416.0,2024-12-10 15:00:00+03:00,2024-12-10 18:59:59.999000+03:00,,,,-76.69790607386669,-1.9174476518466674,,,40.5160767360173,-0.9483923263982703,,,0.666,1.41,3.534946236559139,-4.646505376344087,,,,,,,,
0.6923,0.7519,0.6014,0.6392,78365264.1,2024-12-10 19:00:00+03:00,2024-12-10 22:59:59.999000+03:00,,,,-79.00494621356867,-1.9751236553392169,,,43.12625826862237,-0.6873741731377628,,,0.6014,1.41,4.674746475389556,-4.532525352461045,,,,,,,,
0.6391,0.7496,0.6337,0.7391,57703451.8,2024-12-10 23:00:00+03:00,2024-12-11 02:59:59.999000+03:00,,,,-24.534323498324216,-0.6133580874581055,,,35.60729404102898,-1.4392705958971022,,,0.6014,1.41,17.02943358891911,-3.297056641108089,,,,,,,,
0.739,0.8643,0.648,0.6876,156439920.2,2024-12-11 03:00:00+03:00,2024-12-11 06:59:59.999000+03:00,,,,-29.037431786192858,-0.7259357946548215,,,18.26659352715305,-3.1733406472846952,,,0.6014,1.0389,19.702857142857134,-3.0297142857142867,,,,,,,,
0.6873,0.7041,0.6488,0.6506,41866198.8,2024-12-11 07:00:00+03:00,2024-12-11 10:59:59.999000+03:00,,,,-52.699030077220094,-1.3174757519305025,,,22.928620610511814,-2.7071379389488186,,,0.6014,0.8891,17.101147028154298,-3.2898852971845702,,,,,,,,
0.651,0.7005,0.64,0.6943,48826971.4,2024-12-11 11:00:00+03:00,2024-12-11 14:59:59.999000+03:00,,,,20.45713761024084,0.511428440256021,,,50.350631136044875,0.03506311360448749,,,0.6014,0.8643,35.33662989729936,-1.4663370102700641,,,,,,,,
