timestamp,open,high,low,close,volume,close_time,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786
2024-11-25 03:00:00+03:00,3361.21,3370.4,3300.01,3362.44,66165.1278,2024-11-25 06:59:59.999000+03:00,,,-0.8947410686528201,3.6856000271430527,-4.580341095795873,,,,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-25 07:00:00+03:00,3362.44,3419.81,3361.21,3399.41,63216.584,2024-11-25 10:59:59.999000+03:00,,,2.0417161212985775,3.356823245974158,-1.3151071246755803,,,,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-25 11:00:00+03:00,3399.4,3527.0,3396.6,3471.84,169761.3244,2024-11-25 14:59:59.999000+03:00,,,10.09698353654494,4.704855304088315,5.392128232456625,,,,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-25 15:00:00+03:00,3471.84,3537.98,3348.72,3518.41,289654.5296,2024-11-25 18:59:59.999000+03:00,,,20.008010901349735,7.765486423540599,12.242524477809136,,,,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-25 19:00:00+03:00,3518.41,3546.66,3423.47,3464.0,190751.0262,2024-11-25 22:59:59.999000+03:00,58.87249890462975,0.5289779866086962,23.20465045039782,10.853319228912044,12.351331221485777,,,,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-25 23:00:00+03:00,3464.01,3505.45,3363.62,3414.49,169781.778,2024-11-26 02:59:59.999000+03:00,54.184278038126706,0.49438161532825503,21.49518399508952,12.98169218214754,8.513491812941979,,,,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-26 03:00:00+03:00,3414.49,3462.49,3395.84,3434.61,99053.4641,2024-11-26 06:59:59.999000+03:00,55.7272286846117,0.5059507786315942,21.515913307938263,14.688536407305685,6.8273769006325775,,,,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-26 07:00:00+03:00,3434.62,3442.72,3382.35,3394.8,72621.4969,2024-11-26 10:59:59.999000+03:00,51.995964308651295,0.47766886399329755,18.111232133584053,15.37307555256136,2.738156581022693,,,,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-26 11:00:00+03:00,3394.8,3397.33,3280.1,3323.01,159770.0173,2024-11-26 14:59:59.999000+03:00,46.012888177310764,0.43018924777772527,9.510513468393583,14.200563135727805,-4.690049667334222,,,,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-26 15:00:00+03:00,3323.02,3362.5,3290.35,3296.32,131513.0508,2024-11-26 18:59:59.999000+03:00,43.98640650910431,0.4135317596402264,0.5345599447446148,11.467362497531168,-10.932802552786553,3515.1388835333214,3393.6,3272.0611164666784,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-26 19:00:00+03:00,3296.33,3338.0,3252.0,3300.61,139329.9409,2024-11-26 22:59:59.999000+03:00,44.410197497948396,0.4170387837555031,-6.161751903639015,7.941539617297131,-14.103291520936146,3518.34218594242,3390.8979999999997,3263.453814057579,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-26 23:00:00+03:00,3300.61,3344.31,3286.89,3324.73,70079.1803,2024-11-27 02:59:59.999000+03:00,46.845232456915305,0.4369479742846435,-9.413828116433706,4.470466070550964,-13.88429418698467,3510.4322539941763,3384.118,3257.8037460058235,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-27 03:00:00+03:00,3324.74,3372.5,3302.4,3361.03,86102.9925,2024-11-27 06:59:59.999000+03:00,50.36877158764121,0.46501240596873655,-8.958744486954402,1.7846239590498911,-10.743368446004293,3507.976603645624,3381.778,3255.5793963543756,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-27 07:00:00+03:00,3361.02,3445.73,3359.32,3424.11,124111.9204,2024-11-27 10:59:59.999000+03:00,55.84617749862829,0.5068352415274712,-3.4680807375111726,0.7340830197376784,-4.202163757248851,3510.813540657548,3383.2879999999996,3255.762459342451,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-27 11:00:00+03:00,3424.12,3485.5,3402.43,3460.43,97680.7587,2024-11-27 14:59:59.999000+03:00,58.674182625040515,0.5275482498953573,3.7705655703148295,1.3413795298531088,2.4291860404617207,3515.732423074594,3384.9595,3254.186576925406,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-27 15:00:00+03:00,3460.43,3573.17,3441.31,3552.79,192046.4261,2024-11-27 18:59:59.999000+03:00,64.84112176987794,0.5705994368294455,16.766649537183184,4.426433531319124,12.340216005864061,3541.659903796293,3391.4735,3241.2870962037073,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-27 19:00:00+03:00,3552.79,3611.8,3533.83,3589.6,130252.9591,2024-11-27 22:59:59.999000+03:00,66.95747435494901,0.5847000802212403,29.694103932454254,9.47996761154615,20.214136320908104,3576.126062517764,3403.7425000000003,3231.358937482237,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-27 23:00:00+03:00,3589.6,3684.92,3588.0,3653.28,124378.5917,2024-11-28 02:59:59.999000+03:00,70.28933829240538,0.6062011108011663,44.563943086214294,16.496762706479778,28.067180379734516,3619.049788056598,3421.6870000000004,3224.3242119434026,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-28 03:00:00+03:00,3653.27,3661.92,3564.75,3598.8,102778.5796,2024-11-28 06:59:59.999000+03:00,64.31430498583433,0.5670358193429401,51.360267858121006,23.469463736808024,27.890804121312982,3642.3559737980513,3435.2955,3228.235026201949,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-28 07:00:00+03:00,3598.81,3618.4,3566.91,3592.4,81553.1306,2024-11-28 10:59:59.999000+03:00,63.630014570836245,0.5623750999213306,55.58918022519174,29.893407034484767,25.695773190706973,3662.150009620267,3446.8555,3231.560990379733,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-28 11:00:00+03:00,3592.4,3638.39,3574.23,3620.51,93409.4729,2024-11-28 14:59:59.999000+03:00,65.37269259046198,0.5741735625092073,60.511328886284446,36.0169914048447,24.494337481439743,3684.478989685408,3459.7589999999996,3235.039010314591,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-28 15:00:00+03:00,3620.51,3642.19,3536.95,3541.78,146763.2328,2024-11-28 18:59:59.999000+03:00,57.11783055296968,0.5162241056940052,57.397669530887015,40.293127030053164,17.10454250083385,3692.5659588495705,3466.8775,3241.1890411504296,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-28 19:00:00+03:00,3541.78,3584.87,3529.76,3575.05,76570.5621,2024-11-28 22:59:59.999000+03:00,59.448179893469266,0.5331113065826727,56.95810542587833,43.6261227092182,13.331982716660129,3702.865632351158,3472.0379999999996,3241.210367648841,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-28 23:00:00+03:00,3575.05,3599.2,3547.86,3578.79,59901.447,2024-11-29 02:59:59.999000+03:00,59.71321922771536,0.5350057566134933,56.26296995413804,46.15349215820217,10.109477795935874,3709.9813865901033,3475.057,3240.1326134098963,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-29 03:00:00+03:00,3578.8,3602.85,3550.07,3583.82,65033.1438,2024-11-29 06:59:59.999000+03:00,60.0910103771618,0.5376968600468852,55.47842826027727,48.018479378617194,7.459948881660075,3720.8458365733572,3481.048,3241.2501634266423,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-29 07:00:00+03:00,3583.82,3595.7,3534.28,3544.49,76024.4905,2024-11-29 10:59:59.999000+03:00,55.69324193923086,0.5056978690728969,51.09409014388757,48.633601531671275,2.4604886122162952,3726.796464338688,3487.5480000000002,3248.2995356613123,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-29 11:00:00+03:00,3544.5,3599.66,3544.49,3594.74,55500.5568,2024-11-29 14:59:59.999000+03:00,59.74666151024637,0.5352444144965942,51.085345578124816,49.12395034096198,1.961395237162833,3738.039353002799,3495.5545000000006,3253.069646997202,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-29 15:00:00+03:00,3594.75,3647.98,3574.0,3613.95,114108.1335,2024-11-29 18:59:59.999000+03:00,61.207737092901155,0.5455877604739565,52.02874689465716,49.70490965170102,2.323837242956138,3749.631846001924,3506.512,3263.3921539980765,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-29 19:00:00+03:00,3613.95,3620.08,3559.24,3582.79,76494.6217,2024-11-29 22:59:59.999000+03:00,57.55823977187566,0.5194472145546188,49.68926078202958,49.70177987776674,-0.012519095737161479,3748.701234031292,3519.501,3290.300765968708,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-29 23:00:00+03:00,3582.78,3604.0,3575.56,3592.21,38332.2986,2024-11-30 02:59:59.999000+03:00,58.36642072689333,0.5253235493165027,48.04152367632969,49.369728637479334,-1.3282049611496447,3739.8140200490625,3534.2955,3328.776979950938,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-30 03:00:00+03:00,3592.22,3661.0,3568.4,3657.12,92179.3342,2024-11-30 06:59:59.999000+03:00,63.52110727652076,0.5616300074022506,51.38108550318793,49.772000010621056,1.6090854925668765,3732.6184534183935,3552.121,3371.6235465816067,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-30 07:00:00+03:00,3657.12,3726.71,3635.42,3703.07,128826.8554,2024-11-30 10:59:59.999000+03:00,66.66731505047088,0.5827872270252061,57.07753895154474,51.2331077988058,5.844431152738942,3729.101076496624,3571.0380000000005,3412.974923503377,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-30 11:00:00+03:00,3703.06,3718.0,3631.23,3653.69,76964.0164,2024-11-30 14:59:59.999000+03:00,60.616842231546364,0.5414243311687488,56.95097069653593,52.37668037835183,4.574290318184104,3713.0900731653405,3585.6710000000007,3458.251926834661,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-30 15:00:00+03:00,3653.68,3685.33,3651.38,3674.0,77209.8515,2024-11-30 18:59:59.999000+03:00,62.138839227998545,0.5520939678860894,57.82296456287895,53.465937215257256,4.357027347621695,3706.4506993531236,3598.1655,3489.8803006468765,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-30 19:00:00+03:00,3674.0,3696.78,3656.23,3689.56,61494.3031,2024-11-30 22:59:59.999000+03:00,63.308743161834116,0.560174488888541,59.088453038642,54.59044037993421,4.498012658707793,3704.1611700719495,3609.6220000000003,3515.082829928051,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-11-30 23:00:00+03:00,3689.56,3738.98,3686.58,3703.6,67010.3879,2024-12-01 02:59:59.999000+03:00,64.3783221121754,0.5674699989165111,60.52655992946893,55.777664289841155,4.748895639627776,3716.5486847595066,3617.1625,3517.776315240493,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-01 03:00:00+03:00,3703.59,3732.34,3659.2,3707.0,92779.5957,2024-12-01 06:59:59.999000+03:00,64.6470866469632,0.5692893835675544,61.234745556988855,56.8690805432707,4.365665013718157,3729.2007995357553,3623.0325,3516.8642004642443,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-01 07:00:00+03:00,3707.0,3716.96,3682.0,3702.31,40551.5198,2024-12-01 10:59:59.999000+03:00,63.93053983394713,0.5644264209953643,60.717628934025925,57.63879022142174,3.078838712604181,3736.7356596020413,3625.4839999999995,3514.2323403979576,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-01 11:00:00+03:00,3702.32,3717.0,3675.47,3692.42,61458.2739,2024-12-01 14:59:59.999000+03:00,62.360843218207336,0.5536354305641468,58.83159592248512,57.877351361634425,0.9542445608506966,3744.524159898233,3630.165,3515.805840101767,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-01 15:00:00+03:00,3692.43,3746.8,3678.61,3728.59,99717.2507,2024-12-01 18:59:59.999000+03:00,65.67974748448341,0.5762281985300564,59.568845318884996,58.21565015308454,1.3531951658004573,3757.895946876619,3636.9745000000003,3516.0530531233817,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-01 19:00:00+03:00,3728.59,3744.11,3693.02,3707.96,66222.5075,2024-12-01 22:59:59.999000+03:00,62.30520742059608,0.5532494842505385,57.82191712154736,58.136903546777106,-0.3149864252297476,3766.0276183561914,3641.347,3516.666381643809,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-01 23:00:00+03:00,3707.95,3734.26,3679.0,3707.61,68360.1157,2024-12-02 02:59:59.999000+03:00,62.24677505484544,0.5528438822194129,55.766381729085424,57.662799183238775,-1.896417454153351,3768.3528294281564,3649.6384999999996,3530.9241705718428,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-02 03:00:00+03:00,3707.61,3760.0,3674.6,3685.01,114620.6485,2024-12-02 06:59:59.999000+03:00,58.43582397295188,0.525825870003517,51.71755620246586,56.4737505870842,-4.75619438461834,3769.4079456712066,3655.1365000000005,3540.8650543287945,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-02 07:00:00+03:00,3685.0,3709.59,3650.0,3666.88,121775.4381,2024-12-02 10:59:59.999000+03:00,55.50029829410684,0.5042604473254798,46.50975778471593,54.480952026610545,-7.971194241894615,3768.068420721304,3659.5409999999997,3551.0135792786955,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-02 11:00:00+03:00,3666.88,3672.47,3569.58,3588.99,202704.961,2024-12-02 14:59:59.999000+03:00,45.03355590206112,0.4221747961228547,35.68610081599809,50.72198178448806,-15.03588096848997,3767.5896394718757,3659.7995,3552.0093605281245,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-02 15:00:00+03:00,3588.99,3680.37,3582.6,3672.13,109512.8056,2024-12-02 18:59:59.999000+03:00,54.82649412590742,0.49921869122555523,33.43159919303116,47.26390526619668,-13.832306073165519,3759.3480788901966,3666.1815,3573.0149211098037,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-02 19:00:00+03:00,3672.13,3682.01,3554.32,3612.17,137683.3569,2024-12-02 22:59:59.999000+03:00,48.16214850046142,0.44754126340707495,26.501130979105255,43.1113504087784,-16.610219429673144,3757.6977295416677,3667.053,3576.408270458332,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-02 23:00:00+03:00,3612.17,3644.44,3598.5,3643.42,50833.3589,2024-12-03 02:59:59.999000+03:00,51.47288480923063,0.4736214908401627,23.262147267577802,39.141509780538286,-15.879362512960483,3756.4539632326228,3668.5265,3580.599036767377,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-03 03:00:00+03:00,3643.43,3658.16,3607.8,3639.75,86733.4244,2024-12-03 06:59:59.999000+03:00,51.06044279311775,0.47041600607913653,20.16662273840302,35.346532372111234,-15.179909633708213,3750.8974218130356,3671.3745000000004,3591.851578186965,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-03 07:00:00+03:00,3639.75,3670.0,3600.0,3616.85,73048.7319,2024-12-03 10:59:59.999000+03:00,48.45160736994522,0.44985308442006255,15.68475454331292,31.414176806351573,-15.729422263038654,3747.599900769303,3672.6065000000003,3597.6130992306976,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-03 11:00:00+03:00,3616.85,3635.14,3585.0,3613.81,121073.7629,2024-12-03 14:59:59.999000+03:00,48.100263527600184,0.44704622801786903,11.752068583703021,27.481755161821866,-15.729686578118844,3749.6973557869624,3670.4410000000003,3591.184644213038,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-03 15:00:00+03:00,3613.81,3617.64,3500.0,3571.79,229013.2962,2024-12-03 18:59:59.999000+03:00,43.414054540240826,0.4087758058306047,5.184954870804177,23.02239510361833,-17.837440232814153,3752.898704532617,3663.8769999999995,3574.855295467382,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-03 19:00:00+03:00,3571.8,3594.4,3538.55,3577.34,90514.4017,2024-12-03 22:59:59.999000+03:00,44.18749577907416,0.41519738523701855,0.42342754735545896,18.502601592365757,-18.079174045010298,3757.1069812656056,3660.0595000000003,3563.012018734395,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-03 23:00:00+03:00,3577.34,3634.81,3575.2,3614.51,78016.5861,2024-12-04 02:59:59.999000+03:00,49.19592517659769,0.455770081567639,-0.34681098295141055,14.732719077302324,-15.079530060253735,3755.9628950337933,3657.0850000000005,3558.2071049662077,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-04 03:00:00+03:00,3614.51,3707.57,3614.51,3661.8,172948.5304,2024-12-04 06:59:59.999000+03:00,54.7584157464219,0.4987073982035866,2.8260996953886206,12.351395200919583,-9.525295505530963,3753.4281627508317,3655.697,3557.9658372491685,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-04 07:00:00+03:00,3661.79,3721.73,3659.55,3714.99,78886.7891,2024-12-04 10:59:59.999000+03:00,60.05588994393608,0.5374471480325976,9.522869033742154,11.785689967484098,-2.262820933741944,3755.297097775574,3656.2665,3557.2359022244264,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-04 11:00:00+03:00,3715.0,3751.44,3696.42,3729.09,139644.0469,2024-12-04 14:59:59.999000+03:00,61.34793469453802,0.5465716626589446,15.785889238620257,12.58572982171133,3.2001594169089262,3759.2362436774765,3657.371,3555.5057563225237,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-04 15:00:00+03:00,3729.09,3853.38,3690.0,3821.0,242264.7224,2024-12-04 18:59:59.999000+03:00,68.50043250928626,0.5947631022658281,27.84476957875404,15.637537773119874,12.207231805634166,3787.562515047115,3663.3055,3539.048484952885,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-04 19:00:00+03:00,3820.99,3844.65,3732.98,3841.15,190852.24,2024-12-04 22:59:59.999000+03:00,69.8190385690315,0.6032178869240191,38.582698397049626,20.226569897905826,18.3561284991438,3818.007645345224,3670.7419999999997,3523.4763546547756,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-04 23:00:00+03:00,3841.15,3887.24,3822.5,3837.8,144147.7111,2024-12-05 02:59:59.999000+03:00,69.29964576170383,0.5999035285929974,46.2886802530129,25.43899196892724,20.84968828408566,3839.7034750333014,3676.2025000000003,3512.7015249666993,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-05 03:00:00+03:00,3837.8,3905.0,3765.71,3832.66,218327.0792,2024-12-05 06:59:59.999000+03:00,68.45815327683404,0.5944898011206854,51.388595607365914,30.628912696614975,20.75968291075094,3859.9481270947654,3682.4375,3504.9268729052346,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-05 07:00:00+03:00,3832.67,3880.2,3818.61,3850.98,110887.4677,2024-12-05 10:59:59.999000+03:00,69.862806337228,0.6034962325264761,56.26005526553581,35.755141210399145,20.504914055136666,3882.324927964504,3689.6060000000007,3496.8870720354976,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-05 11:00:00+03:00,3850.98,3943.28,3850.75,3930.98,138309.1401,2024-12-05 14:59:59.999000+03:00,75.0814130155872,0.6356343997552414,65.81735208871123,41.76758338606157,24.049768702649665,3922.7321309441795,3701.9044999999996,3481.0768690558198,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-05 15:00:00+03:00,3930.98,3956.0,3861.0,3888.0,153003.626,2024-12-05 18:59:59.999000+03:00,68.24420714472367,0.5931047046310958,69.12660342209665,47.239387393268586,21.887216028828064,3948.083365571885,3712.9605,3477.837634428115,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-05 19:00:00+03:00,3888.0,3926.33,3820.01,3830.81,120866.8673,2024-12-05 22:59:59.999000+03:00,60.36680881658815,0.5396545536040841,66.36938890070815,51.0653876947565,15.304001205951643,3958.1943716045116,3725.0515,3491.9086283954884,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-05 23:00:00+03:00,3830.8,3862.23,3677.0,3785.2,205099.0957,2024-12-06 02:59:59.999000+03:00,54.921938612049935,0.49993492851725385,59.81442722268912,52.81519560034303,6.9992316223460875,3963.9281860370247,3730.7049999999995,3497.4818139629742,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-06 03:00:00+03:00,3785.21,3914.0,3777.26,3907.01,113127.0334,2024-12-06 06:59:59.999000+03:00,64.20717296088466,0.5663085187465058,63.71416462911111,54.99498940609665,8.71917522301446,3984.327452118226,3745.447,3506.566547881774,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-06 07:00:00+03:00,3907.01,3929.0,3874.5,3893.75,80798.7601,2024-12-06 10:59:59.999000+03:00,62.69328433901198,0.5559366253588175,64.98564932497857,56.99312138987304,7.992527935105528,4000.5393264760196,3757.9635000000003,3515.387673523981,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-06 11:00:00+03:00,3893.74,3910.45,3845.3,3867.02,92340.5447,2024-12-06 14:59:59.999000+03:00,59.6405291200568,0.5344867155132552,63.108941900658465,58.216285492030124,4.892656408628341,4009.8705537846854,3769.3269999999998,3528.783446215314,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-06 15:00:00+03:00,3867.01,4041.0,3831.9,3993.02,286698.8778,2024-12-06 18:59:59.999000+03:00,67.63962312990134,0.5891715733975675,70.97067891122651,60.767164175869404,10.20351473535711,4037.156672338074,3788.1354999999994,3539.114327661925,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-06 19:00:00+03:00,3993.01,4073.86,3980.11,4067.62,137627.0476,2024-12-06 22:59:59.999000+03:00,71.27023910500515,0.6123686353783597,82.27237396040437,65.0682061327764,17.20416782762797,4075.19411069734,3810.8259999999996,3546.457889302659,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-06 23:00:00+03:00,4067.61,4087.73,3990.03,3998.87,93262.851,2024-12-07 02:59:59.999000+03:00,64.12950015063817,0.5657806594108504,84.70507094810273,68.99557909584166,15.709491852261067,4083.945277318289,3832.1800000000003,3580.4147226817117,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-07 03:00:00+03:00,3998.87,4024.46,3970.0,3986.87,65288.4745,2024-12-07 06:59:59.999000+03:00,62.944051192475406,0.5576668442519785,84.68846521540945,72.13415631975522,12.55430889565423,4082.84277013561,3852.6565,3622.47022986439,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-07 07:00:00+03:00,3986.87,4003.16,3968.0,3985.87,44458.0473,2024-12-07 10:59:59.999000+03:00,62.83980426458424,0.5569481573526789,83.63057223149963,74.43343950210411,9.19713272939552,4079.383767816475,3871.2244999999994,3663.0652321835237,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-07 11:00:00+03:00,3985.87,4009.0,3973.51,3998.3,44383.4721,2024-12-07 14:59:59.999000+03:00,63.645775006800385,0.5624828498684241,82.84025069445943,76.11480174057517,6.7254489538842535,4078.587123136541,3888.0494999999996,3697.5118768634584,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-07 15:00:00+03:00,3998.29,4008.46,3976.2,4004.71,48658.8373,2024-12-07 18:59:59.999000+03:00,64.07845604481884,0.5654335142690708,81.78834349940553,77.24951009234125,4.538833407064274,4081.3679593726188,3902.5355000000004,3723.703040627382,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-07 19:00:00+03:00,4004.72,4020.43,3986.0,4012.19,46291.4199,2024-12-07 22:59:59.999000+03:00,64.60781300033985,0.5690238698705504,80.62883394773189,77.92537486341938,2.703459084312513,4082.024909380683,3916.6905000000006,3751.3560906193184,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
2024-12-07 23:00:00+03:00,4012.2,4024.01,3993.02,3996.22,34839.7689,2024-12-08 02:59:59.999000+03:00,62.490450174947185,0.5545335940299457,77.52757906881106,77.84581570449772,-0.3182366356866595,4087.981908526482,3925.4515,3762.921091473518,3870.4076,3723.5462,3604.8500000000004,3486.1538,3317.1626
