open_time,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,ADX,Stochastic_%K,Stochastic_%D,ATR,ROC,CCI
2024-10-24 15:00:00+03:00,0.00014451,0.00014617,0.00014391,0.00014508,38579607565.0,,,0.0,0.0,0.0,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-24 19:00:00+03:00,0.00014508,0.00014705,0.00014463,0.00014675,29331672711.0,,,1.3321937321938548e-07,2.6643874643877097e-08,1.0657549857550838e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-24 23:00:00+03:00,0.00014677,0.0001485,0.00014588,0.00014714,22313311041.0,,,2.6718646764232784e-07,7.475239324356725e-08,1.924340743987606e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-25 03:00:00+03:00,0.00014715,0.0001479,0.0001442,0.00014541,23805213769.0,,,2.3109588386950705e-07,1.0602109136875522e-07,1.2507479250075184e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-25 07:00:00+03:00,0.00014542,0.00014584,0.00014156,0.00014248,27331417638.0,,,-3.3545979586334634e-08,7.810767717773726e-08,-1.1165365676407189e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-25 11:00:00+03:00,0.00014249,0.00014637,0.00014104,0.00014556,39888342861.0,,,5.19382516576722e-09,6.352490677534325e-08,-5.833108160957603e-08,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-25 15:00:00+03:00,0.00014557,0.00014645,0.00014115,0.00014192,39897749774.0,,,-2.548840352155433e-07,-1.568816228340599e-10,-2.5472715359270924e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-25 19:00:00+03:00,0.00014192,0.00014285,0.00013757,0.00014,52570023001.0,,,-6.089064724349065e-07,-1.2190679978524853e-07,-4.86999672649658e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-25 23:00:00+03:00,0.00014,0.00014054,0.00012522,0.00013123,98925525340.0,,,-1.578936513305535e-06,-4.133127424893058e-07,-1.1656237708162293e-06,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-26 03:00:00+03:00,0.00013124,0.00013266,0.00012866,0.00013247,70773515985.0,,,-2.2220206021550935e-06,-7.750543144224634e-07,-1.4469662877326302e-06,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,,
2024-10-26 07:00:00+03:00,0.00013248,0.00013302,0.00013105,0.00013238,31728929175.0,,,-2.707718727582481e-06,-1.161587197054467e-06,-1.546131530528014e-06,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,-8.753791011855517,
2024-10-26 11:00:00+03:00,0.00013238,0.00013384,0.00013231,0.00013339,26217164353.0,,,-2.9768244528878974e-06,-1.5246346482211532e-06,-1.4521898046667442e-06,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,-9.103918228279383,
2024-10-26 15:00:00+03:00,0.00013339,0.0001337,0.00012879,0.00013015,37662366526.0,,0.23435676441321182,-3.412199884931876e-06,-1.902147695563298e-06,-1.5100521893685782e-06,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,,,,-11.546826151964124,
2024-10-26 19:00:00+03:00,0.00013014,0.00013321,0.00012959,0.00013304,30524299734.0,31.533742331288366,0.26563464822280203,-3.4838792133431962e-06,-2.218493999119278e-06,-1.2653852142239184e-06,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,33.59106529209616,,4.467142857142858e-06,-8.506980262705465,
2024-10-26 23:00:00+03:00,0.00013305,0.00013428,0.00013285,0.00013358,13333855178.0,32.649366324683214,0.2704753083903722,-3.4572589810347555e-06,-2.4662469955023737e-06,-9.910119855323819e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,35.91065292096222,,4.4078571428571435e-06,-6.24649073554183,
2024-10-27 03:00:00+03:00,0.00013359,0.0001343,0.00013231,0.00013409,23451693543.0,30.206378986866866,0.3020502578092579,-3.3563199502400077e-06,-2.6442615864499007e-06,-7.12058363790107e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,38.10137457044679,35.86769759450172,4.377142857142858e-06,-7.879912063753776,
2024-10-27 07:00:00+03:00,0.00013411,0.00013438,0.00013271,0.00013306,10748948395.0,28.418148375229947,0.32691097791530394,-3.3211532457684285e-06,-2.7796399183136065e-06,-5.415133274548219e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,34.56790123456794,36.19330957532565,4.309285714285715e-06,-6.242953776775644,
2024-10-27 11:00:00+03:00,0.00013307,0.00013359,0.00013123,0.00013159,19558466528.0,28.646477132262092,0.3718071413235793,-3.373018041458582e-06,-2.8983155429426017e-06,-4.7470249851598054e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,30.00471031559117,34.22466204020196,4.21357142857143e-06,-6.007142857142845,
2024-10-27 15:00:00+03:00,0.0001316,0.00013486,0.00013159,0.00013341,24976341816.0,35.48800000000004,0.4004331120635669,-3.230028715672128e-06,-2.964658177488507e-06,-2.6537053818362075e-07,,,,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,38.577484691474375,34.38336541387783,4.141428571428572e-06,1.6612055170311741,
2024-10-27 19:00:00+03:00,0.00013344,0.00013483,0.00013224,0.00013311,19426173640.0,28.134878819810368,0.43482570593796527,-3.105122221501303e-06,-2.9927509862910666e-06,-1.1237123521023646e-07,0.00014953921252925916,0.00013729199999999999,0.00012504478747074081,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,37.16439001413096,35.248861673732165,3.945714285714287e-06,0.48312825545406035,-46.10788778916708
2024-10-27 23:00:00+03:00,0.00013311,0.00013685,0.00013288,0.0001353,21264888014.0,37.74981495188754,0.4715583499468978,-2.7971741451965207e-06,-2.9536356180721577e-06,1.5646147287563694e-07,0.00014850999494004827,0.00013680299999999998,0.0001250960050599517,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,57.175269427112916,44.30571471090608,3.850714285714286e-06,2.205771264541476,-22.87916266588667
2024-10-28 03:00:00+03:00,0.0001353,0.00013573,0.00013143,0.00013175,22760861649.0,35.602094240837744,0.49480702924990255,-2.807218539599356e-06,-2.9243522023775975e-06,1.1713366277824163e-07,0.00014697227527959525,0.000136053,0.00012513372472040474,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,42.62402088772848,45.654560109657446,3.7807142857142856e-06,-1.2294774720743618,-45.07466776270681
2024-10-28 07:00:00+03:00,0.00013175,0.00013546,0.00013085,0.00013427,33274861649.0,56.78571428571426,0.49667140765065104,-2.5820713438796396e-06,-2.855896030678006e-06,2.7382468679836646e-07,0.00014501564819570758,0.0001354095,0.00012580335180429242,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,68.49816849816854,56.09915293766998,3.0157142857142845e-06,3.1655781790242097,-32.82606245068205
2024-10-28 11:00:00+03:00,0.00013427,0.0001348,0.00013245,0.00013332,30975550761.0,51.92220714608772,0.49026987862560817,-2.452032129639074e-06,-2.77512325047022e-06,3.230911208311459e-07,0.00014320761237573434,0.00013480500000000002,0.0001264023876242657,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,56.20347394540958,55.77522111043553,2.8978571428571427e-06,0.2104630186410235,-27.96864313147751
2024-10-28 15:00:00+03:00,0.00013332,0.00013442,0.0001304,0.0001305,50365323800.0,46.2157809983897,0.47209507049052507,-2.5471634332438953e-06,-2.7295312870249553e-06,1.8236785378106e-07,0.00014199019288991288,0.000134206,0.0001264218071100871,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,21.21588089330036,48.63917444562617,3.044285714285714e-06,-2.3057343913759576,-65.33201085821723
2024-10-28 19:00:00+03:00,0.00013049,0.00013537,0.00012892,0.00013455,62799450796.0,52.080344332855084,0.4714990237058212,-2.2695920792790796e-06,-2.63754344547578e-06,3.679513661967006e-07,0.00013933026213273824,0.0001336555,0.00012798073786726176,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,71.4640198511166,49.627791563275515,3.3957142857142855e-06,0.34305317324183654,-29.48823538911184
2024-10-28 23:00:00+03:00,0.00013455,0.00014589,0.00013446,0.00014191,96284849129.0,68.37499999999999,0.4864988364385798,-1.4391348409387866e-06,-2.3978617245683816e-06,9.58726883629595e-07,0.00013932669704483792,0.00013365500000000002,0.00012798330295516212,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,,76.5468473777254,56.408916040714125,3.86142857142857e-06,6.651134826394106,315.500625483788
2024-10-29 03:00:00+03:00,0.00014193,0.00014848,0.00014193,0.00014477,98438046150.0,68.3453237410072,0.5079559028765293,-5.439431602911166e-07,-2.0270780117129286e-06,1.483134851421812e-06,0.00014092643387907,0.0001338935,0.00012686056612093002,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,51.01043980855156,81.03271983640091,76.34786235508098,4.072142857142855e-06,10.015958659472608,387.3054202061152
2024-10-29 07:00:00+03:00,0.00014477,0.00014566,0.00014287,0.00014332,27205717235.0,64.81143552311433,0.5335008058831354,4.7947109849268794e-08,-1.6120729874004892e-06,1.660020097249758e-06,0.00014256875969814893,0.000134498,0.0001264272403018511,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,49.19922501276901,73.61963190184055,77.06639970532228,4.169285714285714e-06,7.42822876845813,234.43299982792053
2024-10-29 11:00:00+03:00,0.00014332,0.00014671,0.00014307,0.00014579,39327695276.0,66.79104477611936,0.5593271286108177,7.081694342060121e-07,-1.148024503079189e-06,1.8561939372852011e-06,0.0001446111034825775,0.00013516399999999998,0.00012571689651742247,0.00024861976,0.00022302012,0.00020233,0.00018163988,0.00015218276,47.37963950863691,86.24744376278123,80.29993183367424,4.287142857142858e-06,9.525955976260231,194.70681784525536
