open_time,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,ADX,Stochastic_%K,Stochastic_%D,ATR,ROC,CCI
2024-11-11 11:00:00+03:00,0.0196,0.474,0.0196,0.4109,345557192.9,,,0.0,0.0,0.0,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-11 15:00:00+03:00,0.4113,0.5288,0.3829,0.4801,452901072.2,,,0.005520227920227938,0.0011040455840455876,0.0044161823361823505,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-11 19:00:00+03:00,0.4801,0.5086,0.431,0.4327,168089374.4,,,0.006001087653509318,0.002083453997938334,0.003917633655570985,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-11 23:00:00+03:00,0.4328,0.4791,0.4001,0.4467,126680759.4,,,0.007426250263305179,0.0031520132510117027,0.0042742370122934754,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-12 03:00:00+03:00,0.4467,0.5155,0.42,0.4987,161545545.5,,,0.012606349171113251,0.005042880435032013,0.007563468736081239,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-12 07:00:00+03:00,0.499,0.637,0.4872,0.5424,292910910.5,,,0.020007209008614024,0.008035746149748415,0.01197146285886561,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-12 11:00:00+03:00,0.5421,0.56,0.455,0.5352,240776510.3,,,0.025003242111970858,0.011429245342192904,0.013573996769777955,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-12 15:00:00+03:00,0.5355,0.61,0.5019,0.5883,211453985.3,,,0.032868473265746545,0.015717090926903633,0.017151382338842912,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-12 19:00:00+03:00,0.5881,0.62,0.5261,0.5559,101631454.5,,,0.03607150652564772,0.019787974046652453,0.01628353247899527,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-12 23:00:00+03:00,0.5563,0.5777,0.5183,0.5579,61064233.6,,,0.03832947837855438,0.02349627491303284,0.014833203465521541,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,,
2024-11-13 03:00:00+03:00,0.558,0.65,0.525,0.5937,268441930.2,,,0.04251758192851196,0.02730053631612867,0.015217045612383292,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,44.487709905086405,
2024-11-13 07:00:00+03:00,0.5945,0.6597,0.5511,0.613,241580650.5,,,0.0468539299300057,0.031211215038904075,0.015642714891101625,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,27.68173297229743,
2024-11-13 11:00:00+03:00,0.6129,0.7333,0.594,0.6775,335953918.6,,0.6462131891006658,0.054862704803768425,0.03594151299187695,0.018921191811891475,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,,,,56.574994222324946,
2024-11-13 15:00:00+03:00,0.6776,0.7348,0.5299,0.6093,457411104.5,69.49685534591194,0.6397124010328155,0.05507171412305534,0.03976755321811263,0.015304160904942708,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,82.45246085011185,,0.13902857142857142,36.4002686366689,
2024-11-13 19:00:00+03:00,0.6091,0.6323,0.5466,0.5825,149760476.4,66.01941747572815,0.6241486066948572,0.052469978243601445,0.042308038223210394,0.010161940020391051,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,56.72065927820404,,0.11269285714285715,16.803689592941655,
2024-11-13 23:00:00+03:00,0.5823,0.6397,0.5623,0.6069,120389286.1,62.91768541157293,0.6148923202826423,0.05178007146347541,0.0442024448712634,0.007577626592212006,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,61.7866746340006,66.98659825410549,0.10779999999999999,11.891592920353983,
2024-11-14 03:00:00+03:00,0.6073,0.9473,0.5874,0.8468,394241036.3,80.30147812088394,0.602172876584764,0.06978678186122877,0.04931931226925648,0.020467469591972293,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,81.63377192982456,66.71370194734307,0.12796428571428572,58.22122571001495,
2024-11-14 07:00:00+03:00,0.8468,0.9,0.7753,0.8486,197762823.6,79.9433765459693,0.5984136212505188,0.0832429021801383,0.05610403025143285,0.027138871928705448,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,81.28200265503509,74.90081640628675,0.13122857142857142,44.2461329253782,
2024-11-14 11:00:00+03:00,0.848,0.95,0.725,0.7592,288251284.1,68.38390966831334,0.597140964367711,0.08570518559603457,0.0620242613203532,0.023680924275681373,,,,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,61.45454545454546,74.7901066798017,0.14047857142857142,36.57132577801764,
2024-11-14 15:00:00+03:00,0.759,0.8172,0.7003,0.7159,205002013.2,62.251094478181045,0.5950421957085584,0.08320349669856264,0.0662601083959951,0.016943388302567544,0.8425917581794241,0.59511,0.34762824182057595,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,52.707070707070706,65.14787293888376,0.13812857142857143,28.320487542570362,105.28069636249222
2024-11-14 19:00:00+03:00,0.7162,0.7606,0.6842,0.7146,118842760.7,62.77413842210196,0.5856714684095821,0.08019159232933448,0.06904640518266297,0.011145187146671509,0.8472303229536657,0.610295,0.3733596770463343,0.7304256,0.5945871999999999,0.48479999999999995,0.3750127999999999,0.21870559999999994,,47.46708324034814,53.87623313398811,0.13608571428571428,20.363820111167257,78.45557446722755
