open_time,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,ADX,Stochastic_%K,Stochastic_%D,ATR,ROC,CCI
2024-10-24 15:00:00+03:00,0.003827,0.003884,0.003804,0.003862,25761747.0,,,0.0,0.0,0.0,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-24 19:00:00+03:00,0.003859,0.003954,0.003856,0.003932,132620291.0,,,5.584045584045537e-06,1.1168091168091073e-06,4.467236467236429e-06,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-24 23:00:00+03:00,0.003935,0.003961,0.003892,0.003906,46051709.0,,,7.821300151784807e-06,2.4577073238042474e-06,5.363592827980559e-06,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-25 03:00:00+03:00,0.003919,0.003949,0.003869,0.003889,15056651.0,,,8.128877945292028e-06,3.591941448101804e-06,4.536936497190224e-06,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-25 07:00:00+03:00,0.003893,0.003901,0.003763,0.0038,99338409.0,,,1.177505812623332e-06,3.10905432100611e-06,-1.931548508382778e-06,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-25 11:00:00+03:00,0.003799,0.00386,0.003765,0.003856,17618160.0,,,1.850916823264298e-07,2.524261793270174e-06,-2.3391701109437444e-06,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-25 15:00:00+03:00,0.003857,0.003871,0.003759,0.003784,34207177.0,,,-6.3381398064518354e-06,7.517814733257723e-07,-7.089921279777608e-06,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-25 19:00:00+03:00,0.003779,0.003802,0.003684,0.003736,65447172.0,,,-1.5205764023512331e-05,-2.4397276260418487e-06,-1.2766036397470483e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-25 23:00:00+03:00,0.003736,0.003756,0.003375,0.003522,85485645.0,,,-3.905127286567061e-05,-9.762036673967602e-06,-2.9289236191703013e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-26 03:00:00+03:00,0.003523,0.00357,0.003467,0.003564,37410287.0,,,-5.393819548712552e-05,-1.8597268436599187e-05,-3.5340927050526335e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,,
2024-10-26 07:00:00+03:00,0.003562,0.003616,0.003556,0.003593,29118329.0,,,-6.267366824767168e-05,-2.7412548398813686e-05,-3.526111984885799e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,-6.96530295183843,
2024-10-26 11:00:00+03:00,0.003592,0.00363,0.003588,0.003608,18941360.0,,,-6.760688857861043e-05,-3.5451416434773034e-05,-3.21554721438374e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,-8.24008138351983,
2024-10-26 15:00:00+03:00,0.003607,0.003611,0.003496,0.003512,26009582.0,,0.24306299337089163,-7.835961802788024e-05,-4.403305675339448e-05,-3.432656127448576e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,,,,-10.087045570916544,
2024-10-26 19:00:00+03:00,0.003517,0.003605,0.003502,0.003601,19564901.0,34.87833140208575,0.274083539924828,-7.879141895790216e-05,-5.098472919429602e-05,-2.7806689763606134e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,38.5665529010239,,0.00011385714285714279,-7.405502699922861,
2024-10-26 23:00:00+03:00,0.003601,0.003631,0.003579,0.003591,52179895.0,34.478808705612835,0.2810685256613989,-7.9029537419225e-05,-5.6593690839281816e-05,-2.2435846579943183e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,36.86006825938566,,0.0001118571428571428,-5.499999999999999,
2024-10-27 03:00:00+03:00,0.003588,0.003622,0.003579,0.003617,12002289.0,31.001206272617637,0.31502609521121955,-7.624140188414522e-05,-6.05232330482545e-05,-1.5718168835890717e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,41.29692832764505,38.907849829351534,0.00010792857142857135,-6.1981327800829895,
2024-10-27 07:00:00+03:00,0.003619,0.003622,0.003578,0.003588,11192627.0,30.889423076923094,0.340945510582888,-7.55015076400324e-05,-6.351888796661008e-05,-1.1982619673422311e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,37.10801393728222,38.42167017477098,0.00010614285714285705,-5.179704016913319,
2024-10-27 11:00:00+03:00,0.003587,0.003603,0.003558,0.003563,16615961.0,30.595238095238102,0.39148805267664577,-7.605570437025722e-05,-6.602625124733951e-05,-1.0029453122917709e-05,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,35.7414448669202,38.04879571061583,0.00010364285714285703,-4.630620985010705,
2024-10-27 15:00:00+03:00,0.003561,0.003632,0.003561,0.003628,20577598.0,39.4607843137255,0.42484013651251623,-7.043798722874929e-05,-6.690859844362147e-05,-3.5293887851278163e-06,,,,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,51.008064516129075,41.28584110677716,9.885714285714272e-05,3.009653605905741,
2024-10-27 19:00:00+03:00,0.003626,0.003654,0.003607,0.003624,117079488.0,34.816753926701566,0.4636607353055499,-6.555301810387852e-05,-6.663748237567289e-05,1.0844642717943679e-06,0.003969657783828119,0.0036888,0.003407942216171881,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,50.201612903225836,45.650374095425036,9.54285714285713e-05,1.683501683501688,-32.00168429917329
2024-10-27 23:00:00+03:00,0.003626,0.003679,0.003613,0.003646,24743386.0,40.33613445378151,0.4938751284123313,-5.9223734395175056e-05,-6.515473277957333e-05,5.930998384398272e-06,0.003947184343018527,0.003678,0.0034088156569814726,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,63.466042154566765,54.891906524640554,9.214285714285704e-05,1.475090453659897,-18.651715089388546
2024-10-28 03:00:00+03:00,0.003643,0.003657,0.003529,0.003546,29051309.0,37.59791122715405,0.5093084606035583,-6.156718750778426e-05,-6.443722372521551e-05,2.8700362174312533e-06,0.003905636684831942,0.0036587,0.003411763315168058,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,44.88188976377958,52.84984827385739,9.285714285714279e-05,-1.7184035476718402,-54.1778516340708
2024-10-28 07:00:00+03:00,0.003543,0.003631,0.003521,0.003611,46974276.0,57.21231766612643,0.5050162944988382,-5.751642071558007e-05,-6.305306312328842e-05,5.536642407708351e-06,0.0038622742156928435,0.00364395,0.0034256257843071564,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,67.92452830188682,58.757486740077724,7.349999999999997e-05,2.818906605922555,-44.36772791203202
2024-10-28 11:00:00+03:00,0.003618,0.003664,0.003613,0.003634,23840693.0,55.85284280936456,0.5014928240080169,-5.185252740868987e-05,-6.081295598036872e-05,8.960428571678846e-06,0.0038165640514742486,0.0036312,0.003445835948525751,0.01696504,0.01432098,0.012184,0.01004702,0.00700454,,75.40983606557383,62.738751377080085,6.992857142857141e-05,0.916412107747849,4.650860246528412
