open_time,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,ADX,Stochastic_%K,Stochastic_%D,ATR,ROC,CCI
2024-10-24 15:00:00+03:00,0.1901,0.1923,0.19,0.1916,362798.0,,,0.0,0.0,0.0,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-24 19:00:00+03:00,0.1914,0.1926,0.1907,0.1924,179144.0,,,6.38176638176613e-05,1.276353276353226e-05,5.105413105412904e-05,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-24 23:00:00+03:00,0.1924,0.1935,0.1916,0.1926,240536.0,,,0.00012904440710709286,3.601970763224438e-05,9.302469947484848e-05,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-25 03:00:00+03:00,0.1926,0.1928,0.19,0.1904,239615.0,,,3.178813876791864e-06,2.9451528881153878e-05,-2.6272715004362014e-05,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-25 07:00:00+03:00,0.1904,0.1909,0.1871,0.1878,448808.0,,,-0.0003028774635985554,-3.7014269614787976e-05,-0.0002658631939837674,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-25 11:00:00+03:00,0.1878,0.1909,0.1867,0.1907,281658.0,,,-0.0003078745190154275,-9.118631949491589e-05,-0.0002166881995205116,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-25 15:00:00+03:00,0.1906,0.192,0.189,0.1899,337937.0,,,-0.0003720987132136422,-0.00014736879823866117,-0.00022472991497498102,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-25 19:00:00+03:00,0.1898,0.1911,0.186,0.1888,655151.0,,,-0.0005059256606542439,-0.00021908017072177775,-0.0002868454899324662,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-25 23:00:00+03:00,0.1888,0.1894,0.1789,0.1824,1025719.0,,,-0.0011155516090974316,-0.00039837445839690854,-0.0007171771507005231,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-26 03:00:00+03:00,0.1824,0.1836,0.1795,0.1831,905884.0,,,-0.0015246254819905602,-0.0006236246631156389,-0.0009010008188749213,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,,
2024-10-26 07:00:00+03:00,0.1831,0.1849,0.1829,0.1833,221678.0,,,-0.0018117958897331254,-0.0008612589084391363,-0.0009505369812939892,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,-4.331941544885179,
2024-10-26 11:00:00+03:00,0.1833,0.185,0.1832,0.1848,295220.0,,,-0.001896481583665538,-0.0010683034434844166,-0.0008281781401811214,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,-3.9501039501039483,
2024-10-26 15:00:00+03:00,0.1848,0.1852,0.1796,0.1803,699912.0,,0.2514314224709851,-0.0023001928073030087,-0.0013146813162481352,-0.0009855114910548735,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,,,,-6.386292834890969,
2024-10-26 19:00:00+03:00,0.1802,0.1839,0.18,0.1837,271245.0,35.53113553113556,0.29163340877228533,-0.0023190526798702316,-0.0015155555889725546,-0.000803497090897677,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,32.87671232876711,,0.003778571428571429,-3.518907563025216,
2024-10-26 23:00:00+03:00,0.1837,0.1845,0.1832,0.1841,326506.0,36.462093862815934,0.3019403839868725,-0.002275492150629499,-0.0016675429013039435,-0.0006079492493255554,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,35.61643835616445,,0.003707142857142857,-1.9701810436634617,
2024-10-27 03:00:00+03:00,0.1842,0.1852,0.183,0.1852,263954.0,37.142857142857174,0.3250661594945766,-0.0021276827086245953,-0.001759570862768074,-0.0003681118458565213,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,43.150684931506845,37.214611872146136,0.0037285714285714305,-2.884111169375986,
2024-10-27 07:00:00+03:00,0.185,0.1852,0.1835,0.1844,214498.0,35.664335664335695,0.34266907663423213,-0.0020514481576677512,-0.0018179463217480095,-0.00023350183591974174,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,39.568345323741056,39.44515620380412,0.0037142857142857155,-2.8962611901000552,
2024-10-27 11:00:00+03:00,0.1845,0.185,0.1829,0.1841,310192.0,38.20224719101125,0.40071876356573266,-0.0019922735304774286,-0.0018528117634938935,-0.00013946176698353507,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,39.6946564885497,40.80456224793253,0.003664285714285715,-2.4894067796610075,
2024-10-27 15:00:00+03:00,0.1841,0.1868,0.1836,0.1864,362900.0,47.34848484848488,0.44388537326731253,-0.001739731887744539,-0.0018301957883440226,9.04639005994837e-05,,,,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,57.25190839694661,45.50497006974579,0.003621428571428571,2.192982456140353,
2024-10-27 19:00:00+03:00,0.1864,0.1875,0.1859,0.1866,323979.0,41.35021097046408,0.5014909566773839,-0.0015060912059709775,-0.0017653748718694136,0.00025928366589843613,0.19394979292200626,0.18663000000000002,0.17931020707799378,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,58.778625954198354,51.90839694656489,0.003435714285714286,1.911523757509544,2.739437361711498
2024-10-27 23:00:00+03:00,0.1867,0.187,0.1851,0.1859,305293.0,41.52542372881353,0.5291468731324483,-0.0013617164130603765,-0.0016846431801076063,0.00032292676704722984,0.1932839745943513,0.186345,0.17940602540564873,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,57.37704918032797,57.802527843824315,0.003357142857142858,1.4184397163120672,-6.246646738713327
2024-10-28 03:00:00+03:00,0.1858,0.1859,0.1815,0.1817,255061.0,36.704119850187254,0.5405868812093652,-0.0015681268583519758,-0.0016613399157564804,9.321305740450452e-05,0.19242573880983826,0.18581,0.17919426119016174,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,26.666666666666615,47.60744726706431,0.0033071428571428596,-1.6774891774891731,-69.94494494494417
2024-10-28 07:00:00+03:00,0.1818,0.1842,0.1802,0.1839,309504.0,53.33333333333334,0.5347794308345569,-0.0015364754766476474,-0.001636367027934714,9.989155128706652e-05,0.19120879446798883,0.185375,0.1795412055320112,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,55.00000000000014,46.347905282331574,0.002842857142857145,1.9966722129783805,-72.66647828953575
2024-10-28 11:00:00+03:00,0.1838,0.1855,0.1831,0.1851,285430.0,54.34782608695647,0.5246706425841134,-0.0013984411978006928,-0.0015887818619079097,0.00019034066410721692,0.19044267978451834,0.18511,0.17977732021548165,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,69.62025316455676,50.428973277074505,0.0027214285714285713,0.76211213935764,-14.78539115083262
2024-10-28 15:00:00+03:00,0.1852,0.1862,0.1826,0.183,525770.0,49.39759036144579,0.5033987307522232,-0.0014418793987291123,-0.0015594013692721504,0.00011752197054303807,0.19012441168022293,0.18487,0.1796155883197771,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,43.037974683544185,55.88607594936703,0.0028357142857142847,-0.5975013579576413,-31.439534595864725
2024-10-28 19:00:00+03:00,0.1831,0.1857,0.1823,0.1853,561840.0,50.97276264591439,0.5029512926503052,-0.0012760047196989366,-0.0015027220393575077,0.00022671731965857107,0.18909280125955896,0.1846,0.180107198740441,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,72.15189873417708,61.60337552742601,0.0029500000000000004,0.053995680345566406,-4.418037781840088
2024-10-28 23:00:00+03:00,0.1854,0.19,0.1852,0.1898,801269.0,68.4824902723736,0.5039965468382127,-0.0007725302022855429,-0.0013566836719431149,0.000584153469657572,0.18906312099916261,0.184595,0.1801268790008374,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,,97.99999999999994,71.0632911392404,0.0028928571428571436,2.92841648590021,196.35967119610868
2024-10-29 03:00:00+03:00,0.1898,0.1909,0.1884,0.1901,576769.0,64.15929203539825,0.5058646809829809,-0.00034533472337439086,-0.0011544138822293703,0.0008090791588549794,0.18941434427378626,0.18466,0.17990565572621373,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,40.70668822759759,92.52336448598135,87.55842107338613,0.0027928571428571408,3.259098316132524,252.3764258555143
2024-10-29 07:00:00+03:00,0.1902,0.1904,0.1888,0.1895,368504.0,61.84210526315792,0.5024282382234841,-5.456522025740207e-05,-0.0009344441498349767,0.0008798789295775746,0.1901071094791224,0.18501499999999999,0.17992289052087757,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,37.59777131722789,86.91588785046741,92.47975077881624,0.0028142857142857136,1.6630901287553603,184.8555211558306
2024-10-29 11:00:00+03:00,0.1895,0.1911,0.1894,0.1911,327733.0,62.66094420600861,0.5312551514247299,0.0003015027975152573,-0.0006872547603649299,0.0009887575578801872,0.1910964657115553,0.185415,0.17973353428844469,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,34.75543944777123,100.00000000000001,93.14641744548294,0.002778571428571426,2.4115755627009667,177.27424191936035
2024-10-29 15:00:00+03:00,0.1911,0.1928,0.1909,0.1928,368367.0,67.3553719008265,0.5778743756251555,0.0007126500730064989,-0.0004072737936906441,0.001119923866697143,0.1923606300026797,0.18589,0.1794193699973203,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,31.978967016693524,100.0,95.63862928348915,0.0027928571428571408,3.711672942442167,184.38514753635516
2024-10-29 19:00:00+03:00,0.1927,0.1958,0.1925,0.1931,584116.0,68.59504132231407,0.6051058492381233,0.0010505842623742268,-0.00011570218247766995,0.0011662864448518967,0.19350484648959154,0.186305,0.17910515351040845,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,30.30125719678185,82.69230769230765,94.23076923076923,0.002878571428571427,6.274078150798015,182.46529837465846
2024-10-29 23:00:00+03:00,0.1933,0.1941,0.1923,0.1941,544227.0,66.81222707423584,0.6365758333539542,0.0013831471256979533,0.0001840676791574547,0.0011990794465404986,0.19441346203382937,0.186995,0.17957653796617062,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,29.5183034355672,89.10256410256406,90.59829059829057,0.002778571428571428,5.546492659053826,147.18614718614702
2024-10-30 03:00:00+03:00,0.1941,0.1942,0.1917,0.1924,576468.0,61.885245901639365,0.662468139079611,0.0014923271795760917,0.0004457195792411821,0.0010466076003349096,0.1950524322682599,0.18743,0.17980756773174011,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,28.725786428764472,78.20512820512812,83.33333333333329,0.002842857142857143,3.9438141545110756,112.99837266070004
2024-10-30 07:00:00+03:00,0.1924,0.193,0.1915,0.1926,201632.0,64.01673640167363,0.6734249421464306,0.001576814946237598,0.0006719386526404654,0.0009048762935971326,0.19564175663850927,0.18785500000000002,0.18006824336149077,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,27.518768435551927,79.48717948717943,82.26495726495722,0.0028142857142857136,5.245901639344261,92.44791666666654
2024-10-30 11:00:00+03:00,0.1926,0.1929,0.1907,0.1907,311702.0,70.8333333333334,0.6396154909983175,0.0014734727127531377,0.0008322454646629999,0.0006412272480901378,0.19591043429987914,0.18813,0.18034956570012084,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,27.784216545900755,67.30769230769235,74.99999999999996,0.002657142857142854,2.9141932002158746,66.79567811643338
2024-10-30 15:00:00+03:00,0.1908,0.1925,0.1898,0.1906,581886.0,67.17948717948717,0.6018599378617489,0.0013677376556043008,0.0009393439028512602,0.0004283937527530407,0.1960876071249013,0.18844,0.18079239287509868,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,29.674755318159924,61.48148148148144,69.42545109211774,0.0025642857142857112,0.4214963119072683,52.35911847359802
2024-10-30 19:00:00+03:00,0.1906,0.1912,0.1899,0.1901,202686.0,63.29787234042555,0.5515526425980005,0.001229424005067703,0.0009973599232945489,0.00023206408177315415,0.19613741064228055,0.18874,0.18134258935771944,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,32.016329531737945,57.777777777777736,62.18898385565051,0.0024857142857142834,0.0,36.43981934641844
2024-10-30 23:00:00+03:00,0.1901,0.1918,0.1899,0.191,330922.0,72.72727272727275,0.5009832625538907,0.0011788429511707665,0.0010336565288697923,0.0001451864223009742,0.19634709113975218,0.18897000000000003,0.18159290886024787,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,34.23746169298983,64.44444444444449,61.234567901234556,0.0023642857142857116,0.7915567282321907,42.47950240316654
2024-10-31 03:00:00+03:00,0.191,0.1912,0.1881,0.1883,393055.0,58.33333333333334,0.43298385240905124,0.0009103951972495583,0.0010090042625457455,-9.860906529618723e-05,0.19635589396112407,0.189055,0.18175410603887593,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,35.24059682465464,29.245283018867852,50.48916841369669,0.0023428571428571405,-1.4652014652014635,3.9133163510169253
2024-10-31 07:00:00+03:00,0.1883,0.1885,0.1868,0.1874,318826.0,41.666666666666714,0.36866284175127034,0.0006179031370862342,0.0009307840374538433,-0.0003128809003676091,0.19632447156173619,0.18913,0.1819355284382638,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,34.760814394441155,6.666666666666852,33.45213137665973,0.0021214285714285697,-2.8008298755186662,-35.19229666991488
2024-10-31 11:00:00+03:00,0.1875,0.1893,0.186,0.1882,571471.0,43.624161073825555,0.31054745948777046,0.0004455187237150937,0.0008337309747060935,-0.00038821225099099977,0.19576971964623333,0.18945499999999998,0.18314028035376664,0.3863004,0.3437998,0.30945,0.2751002,0.2261954,33.47536032210184,22.448979591836803,19.45364309245717,0.0021785714285714286,-2.53754531330916,-38.527032779907216
