timestamp,open,high,low,close,volume
2024-11-27 04:00:00,0.9976,0.9983,0.9974,0.9981,149113713.0
2024-11-27 08:00:00,0.9981,0.9982,0.9979,0.9981,129983997.0
2024-11-27 12:00:00,0.9981,0.9985,0.998,0.9985,98174631.0
2024-11-27 16:00:00,0.9984,0.999,0.9981,0.9985,189737847.0
2024-11-27 20:00:00,0.9984,0.9989,0.9982,0.9983,119909675.0
2024-11-28 00:00:00,0.9984,0.999,0.9981,0.9985,145432382.0
2024-11-28 04:00:00,0.9985,0.9989,0.9982,0.9987,108538429.0
2024-11-28 08:00:00,0.9987,0.9988,0.9985,0.9986,123865255.0
2024-11-28 12:00:00,0.9987,0.9987,0.9984,0.9985,103442400.0
2024-11-28 16:00:00,0.9984,0.9986,0.9984,0.9985,68878126.0
2024-11-28 20:00:00,0.9985,0.9988,0.9984,0.9988,102980558.0
2024-11-29 00:00:00,0.9987,0.999,0.9987,0.9988,83665176.0
2024-11-29 04:00:00,0.9988,0.9989,0.998,0.9981,114944527.0
2024-11-29 08:00:00,0.9981,0.9985,0.9981,0.9983,112441404.0
2024-11-29 12:00:00,0.9984,0.9985,0.9982,0.9983,154534775.0
2024-11-29 16:00:00,0.9983,0.9984,0.9982,0.9982,123621653.0
2024-11-29 20:00:00,0.9982,0.9984,0.9982,0.9984,69971889.0
2024-11-30 00:00:00,0.9983,0.9984,0.9982,0.9983,102383506.0
2024-11-30 04:00:00,0.9984,0.9985,0.9982,0.9983,83496577.0
2024-11-30 08:00:00,0.9984,0.9985,0.9981,0.9981,116245651.0
2024-11-30 12:00:00,0.9981,0.9983,0.9981,0.9982,100412248.0
2024-11-30 16:00:00,0.9983,0.9985,0.9982,0.9983,70394519.0
2024-11-30 20:00:00,0.9984,0.9985,0.9983,0.9985,62560213.0
2024-12-01 00:00:00,0.9984,0.9985,0.998,0.9982,122866511.0
2024-12-01 04:00:00,0.9983,0.9983,0.9982,0.9982,88667890.0
2024-12-01 08:00:00,0.9982,0.9985,0.9981,0.9983,107392400.0
2024-12-01 12:00:00,0.9982,0.9983,0.9981,0.9983,111860395.0
2024-12-01 16:00:00,0.9983,0.9984,0.9982,0.9983,76029701.0
2024-12-01 20:00:00,0.9984,0.9984,0.998,0.9982,112926583.0
2024-12-02 00:00:00,0.9981,0.9982,0.9973,0.9974,196156835.0
2024-12-02 04:00:00,0.9974,0.9977,0.9969,0.9973,213761638.0
2024-12-02 08:00:00,0.9972,0.9975,0.997,0.9974,203680414.0
2024-12-02 12:00:00,0.9973,0.9985,0.9972,0.9984,215711091.0
2024-12-02 16:00:00,0.9984,0.9984,0.9979,0.9982,176451043.0
2024-12-02 20:00:00,0.9981,0.9983,0.9981,0.9982,82434483.0
2024-12-03 00:00:00,0.9981,0.9983,0.9978,0.9982,166872172.0
2024-12-03 04:00:00,0.9982,0.9983,0.998,0.9981,158683932.0
2024-12-03 08:00:00,0.9982,0.9984,0.9978,0.9982,221598571.0
2024-12-03 12:00:00,0.9982,0.9983,0.9966,0.9978,286062913.0
2024-12-03 16:00:00,0.9977,0.998,0.9976,0.998,239312491.0
2024-12-03 20:00:00,0.998,0.9983,0.9979,0.9982,141867513.0
2024-12-04 00:00:00,0.9981,0.9988,0.9981,0.9986,184853363.0
2024-12-04 04:00:00,0.9986,0.9988,0.9979,0.9982,205017478.0
2024-12-04 08:00:00,0.9982,0.9989,0.9981,0.9983,164458968.0
2024-12-04 12:00:00,0.9983,0.9983,0.9974,0.9977,183261716.0
2024-12-04 16:00:00,0.9977,0.9983,0.9974,0.9983,201815026.0
2024-12-04 20:00:00,0.9983,0.9984,0.9976,0.998,207843712.0
2024-12-05 00:00:00,0.998,1.002,0.9973,0.9986,435135944.0
2024-12-05 04:00:00,0.9986,0.9997,0.998,0.9985,398541713.0
2024-12-05 08:00:00,0.9985,0.9988,0.9979,0.9981,205765637.0
2024-12-05 12:00:00,0.9981,0.9984,0.9902,0.9979,243537693.0
2024-12-05 16:00:00,0.9978,0.9984,0.9975,0.9976,255313897.0
2024-12-05 20:00:00,0.9976,0.9981,0.9905,0.9975,462793690.0
2024-12-06 00:00:00,0.9974,0.9981,0.996,0.9978,373949553.0
2024-12-06 04:00:00,0.9978,0.998,0.9976,0.9978,188348128.0
2024-12-06 08:00:00,0.9978,0.9983,0.9946,0.9979,247410527.0
2024-12-06 12:00:00,0.9979,0.9981,0.995,0.998,224269253.0
2024-12-06 16:00:00,0.9979,0.9987,0.9976,0.9982,255380255.0
2024-12-06 20:00:00,0.9983,0.9984,0.997,0.9977,180673772.0
2024-12-07 00:00:00,0.9978,0.9984,0.996,0.9977,219296491.0
2024-12-07 04:00:00,0.9977,0.9979,0.9975,0.9978,111399536.0
2024-12-07 08:00:00,0.9978,0.998,0.9976,0.9979,130401492.0
2024-12-07 12:00:00,0.998,0.9986,0.9978,0.9986,188173804.0
2024-12-07 16:00:00,0.9985,0.9989,0.9981,0.9987,175937648.0
2024-12-07 20:00:00,0.9987,0.9988,0.9981,0.9981,107218528.0
2024-12-08 00:00:00,0.9981,0.9984,0.9972,0.9984,227859353.0
2024-12-08 04:00:00,0.9983,0.9984,0.9978,0.9983,134293464.0
2024-12-08 08:00:00,0.9982,0.9983,0.9975,0.9981,215983595.0
2024-12-08 12:00:00,0.998,0.9984,0.9979,0.998,221110538.0
2024-12-08 16:00:00,0.998,0.9983,0.9979,0.9983,124587245.0
2024-12-08 20:00:00,0.9983,0.9984,0.9981,0.9982,144629845.0
2024-12-09 00:00:00,0.9981,0.9983,0.9975,0.9978,271104218.0
2024-12-09 04:00:00,0.9978,0.9983,0.9977,0.9982,184920638.0
2024-12-09 08:00:00,0.9982,0.9987,0.9978,0.9984,319292123.0
2024-12-09 12:00:00,0.9984,0.9994,0.9981,0.9987,260780092.0
2024-12-09 16:00:00,0.9987,0.9988,0.9984,0.9988,183413556.0
2024-12-09 20:00:00,0.9988,0.9988,0.9916,0.998,608021501.0
2024-12-10 00:00:00,0.9981,0.9985,0.9977,0.9984,354509638.0
2024-12-10 04:00:00,0.9984,0.9987,0.9984,0.9987,113940659.0
2024-12-10 08:00:00,0.9987,0.9989,0.9985,0.9986,148508768.0
2024-12-10 12:00:00,0.9985,0.999,0.998,0.9982,250326809.0
2024-12-10 16:00:00,0.9982,0.9985,0.998,0.9983,132835238.0
2024-12-10 20:00:00,0.9983,0.9988,0.9983,0.9986,47849325.0
2024-12-11 00:00:00,0.9987,0.999,0.9984,0.9986,79689434.0
2024-12-11 04:00:00,0.9987,0.9995,0.9986,0.9992,120693660.0
2024-12-11 08:00:00,0.9992,0.9998,0.9991,0.9994,148887380.0
2024-12-11 12:00:00,0.9994,1.0,0.9991,0.9994,205268264.0
2024-12-11 16:00:00,0.9993,1.0002,0.9993,1.0,139970137.0
2024-12-11 20:00:00,0.9999,1.001,0.9996,1.0,168481984.0
2024-12-12 00:00:00,1.0001,1.0006,0.9996,0.9999,173257062.0
2024-12-12 04:00:00,1.0,1.0002,0.9998,0.9999,107530472.0
2024-12-12 08:00:00,0.9999,1.0006,0.9994,0.9996,203461081.0
2024-12-12 12:00:00,0.9995,1.0005,0.9995,1.0,184137601.0
2024-12-12 16:00:00,1.0,1.0005,0.9995,0.9996,121116580.0
2024-12-12 20:00:00,0.9996,0.9999,0.9995,0.9998,171554641.0
2024-12-13 00:00:00,0.9998,1.0002,0.9997,1.0001,152514738.0
2024-12-13 04:00:00,1.0001,1.0001,1.0,1.0001,158459234.0
2024-12-13 08:00:00,1.0,1.0025,1.0,1.002,362180187.0
2024-12-13 12:00:00,1.002,1.0026,1.0015,1.0016,351821016.0
2024-12-13 16:00:00,1.0017,1.0026,1.0015,1.0024,261106731.0
2024-12-13 20:00:00,1.0025,1.0038,1.0021,1.0035,190451942.0
2024-12-14 00:00:00,1.0035,1.005,1.0028,1.0039,224623805.0
2024-12-14 04:00:00,1.0039,1.0041,1.0015,1.003,243719958.0
2024-12-14 08:00:00,1.003,1.0036,1.0027,1.003,124489944.0
2024-12-14 12:00:00,1.003,1.0033,1.0021,1.0028,154224781.0
2024-12-14 16:00:00,1.0028,1.0037,1.0013,1.0013,141874571.0
2024-12-14 20:00:00,1.0013,1.0016,1.0003,1.0006,142730311.0
2024-12-15 00:00:00,1.0005,1.0017,1.0004,1.0005,237901257.0
2024-12-15 04:00:00,1.0005,1.0009,0.9995,0.9999,219157522.0
2024-12-15 08:00:00,0.9999,1.0019,0.9997,1.0003,174783944.0
2024-12-15 12:00:00,1.0003,1.0016,0.999,0.9996,191515037.0
2024-12-15 16:00:00,0.9995,0.9996,0.9988,0.9989,179677753.0
2024-12-15 20:00:00,0.9989,0.9994,0.9981,0.9983,215369156.0
2024-12-16 00:00:00,0.9983,0.9985,0.9975,0.9976,410342517.0
2024-12-16 04:00:00,0.9975,0.9981,0.9974,0.9979,205304648.0
2024-12-16 08:00:00,0.9979,0.9982,0.9978,0.998,187707236.0
2024-12-16 12:00:00,0.998,0.999,0.9979,0.9984,262744928.0
2024-12-16 16:00:00,0.9984,0.9992,0.9982,0.9984,258006207.0
2024-12-16 20:00:00,0.9984,0.9987,0.9982,0.9982,114353102.0
2024-12-17 00:00:00,0.9983,0.9985,0.9981,0.9985,143052929.0
2024-12-17 04:00:00,0.9985,0.9988,0.9983,0.9987,178845658.0
2024-12-17 08:00:00,0.9988,0.9989,0.9985,0.9986,131307521.0
2024-12-17 12:00:00,0.9985,0.999,0.9985,0.9985,221288364.0
2024-12-17 16:00:00,0.9986,0.9986,0.9983,0.9985,122720206.0
2024-12-17 20:00:00,0.9984,0.9985,0.9982,0.9985,125102403.0
2024-12-18 00:00:00,0.9985,0.9986,0.9982,0.9982,147354888.0
2024-12-18 04:00:00,0.9982,0.9983,0.9979,0.9981,152123389.0
2024-12-18 08:00:00,0.9981,0.9985,0.998,0.9985,167747673.0
2024-12-18 12:00:00,0.9985,0.9986,0.9982,0.9983,148530812.0
2024-12-18 16:00:00,0.9984,0.9984,0.9982,0.9984,173901887.0
2024-12-18 20:00:00,0.9983,0.9984,0.9977,0.9981,229166069.0
2024-12-19 00:00:00,0.9982,0.9984,0.9978,0.9983,223368649.0
2024-12-19 04:00:00,0.9984,0.9984,0.998,0.9982,162106922.0
2024-12-19 08:00:00,0.9982,0.9985,0.9981,0.9984,125226303.0
2024-12-19 12:00:00,0.9984,0.9985,0.9979,0.9983,151521128.0
2024-12-19 16:00:00,0.9983,0.9983,0.9971,0.9978,226316301.0
2024-12-19 20:00:00,0.9978,0.9981,0.9978,0.998,117297036.0
2024-12-20 00:00:00,0.9979,0.9981,0.9979,0.9981,127286815.0
2024-12-20 04:00:00,0.998,0.9984,0.998,0.9984,115939106.0
2024-12-20 08:00:00,0.9983,0.9984,0.9978,0.9979,304354755.0
2024-12-20 12:00:00,0.9978,0.9982,0.9978,0.9982,227390020.0
2024-12-20 16:00:00,0.9982,0.9984,0.9981,0.9984,105991437.0
2024-12-20 20:00:00,0.9984,0.9984,0.998,0.9983,74088687.0
2024-12-21 00:00:00,0.9982,0.9983,0.9982,0.9983,36331126.0
2024-12-21 04:00:00,0.9982,0.9986,0.9982,0.9984,85538543.0
2024-12-21 08:00:00,0.9984,0.9985,0.9981,0.9982,109457797.0
2024-12-21 12:00:00,0.9983,0.9983,0.998,0.9981,90689269.0
2024-12-21 16:00:00,0.9981,0.9982,0.998,0.9981,70114412.0
2024-12-21 20:00:00,0.9981,0.9982,0.998,0.9981,46798764.0
2024-12-22 00:00:00,0.998,0.9983,0.998,0.9983,94587766.0
2024-12-22 04:00:00,0.9983,0.9984,0.9981,0.9984,69416013.0
2024-12-22 08:00:00,0.9983,0.9985,0.9982,0.9983,69931685.0
2024-12-22 12:00:00,0.9983,0.9984,0.9979,0.9982,91591562.0
