timestamp,open,high,low,close,volume
2024-11-22 16:00:00,3.5021,3.5023,3.3934,3.4214,14293159.2
2024-11-22 20:00:00,3.4221,3.5708,3.4179,3.5653,9428274.5
2024-11-23 00:00:00,3.5649,3.5804,3.4641,3.5315,15685330.0
2024-11-23 04:00:00,3.5311,3.6441,3.5214,3.6246,15191876.2
2024-11-23 08:00:00,3.6246,3.6433,3.5313,3.5365,12234458.3
2024-11-23 12:00:00,3.5362,3.6596,3.53,3.5753,17079569.3
2024-11-23 16:00:00,3.5754,3.6082,3.4,3.4336,20972689.0
2024-11-23 20:00:00,3.4336,3.4985,3.34,3.4367,11088345.2
2024-11-24 00:00:00,3.4369,3.5705,3.4162,3.5334,10760283.8
2024-11-24 04:00:00,3.5333,3.5405,3.4231,3.4711,8648443.8
2024-11-24 08:00:00,3.471,3.4775,3.311,3.3191,13577492.5
2024-11-24 12:00:00,3.3191,3.3879,3.1367,3.2647,32986930.8
2024-11-24 16:00:00,3.265,3.3805,3.2506,3.361,9553342.4
2024-11-24 20:00:00,3.361,3.4265,3.3235,3.3958,8098061.6
2024-11-25 00:00:00,3.3963,3.4269,3.27,3.3577,14589523.2
2024-11-25 04:00:00,3.3578,3.4631,3.3514,3.4257,12253065.5
2024-11-25 08:00:00,3.4254,3.4853,3.3843,3.4074,12733974.5
2024-11-25 12:00:00,3.4075,3.4155,3.18,3.3092,19095861.7
2024-11-25 16:00:00,3.3096,3.3379,3.14,3.1836,20975297.6
2024-11-25 20:00:00,3.184,3.2482,3.1013,3.1926,17361932.1
2024-11-26 00:00:00,3.192,3.2647,3.1763,3.2288,8620669.9
2024-11-26 04:00:00,3.2286,3.2774,3.2,3.2179,6996340.2
2024-11-26 08:00:00,3.2179,3.2209,2.9722,3.0745,28927146.2
2024-11-26 12:00:00,3.0745,3.4593,3.062,3.3549,44860942.0
2024-11-26 16:00:00,3.3547,3.5414,3.3321,3.3818,24539531.7
2024-11-26 20:00:00,3.3817,3.5,3.3621,3.4944,17565318.2
2024-11-27 00:00:00,3.4944,3.5008,3.3061,3.322,14684611.3
2024-11-27 04:00:00,3.322,3.4145,3.2751,3.397,10051366.9
