timestamp,open,high,low,close,volume
2024-11-29 00:00:00,0.3062,0.3066,0.291,0.2936,6164239.0
2024-11-29 04:00:00,0.294,0.2973,0.2852,0.2921,6172256.0
2024-11-29 08:00:00,0.2921,0.2945,0.2865,0.2923,6528469.0
2024-11-29 12:00:00,0.2924,0.308,0.288,0.3019,9061927.0
2024-11-29 16:00:00,0.3017,0.3041,0.2908,0.2996,4575197.0
2024-11-29 20:00:00,0.2998,0.3056,0.296,0.3035,3107402.0
2024-11-30 00:00:00,0.3035,0.325,0.3026,0.316,8663498.0
2024-11-30 04:00:00,0.3173,0.3218,0.3054,0.3072,4936986.0
2024-11-30 08:00:00,0.307,0.3093,0.301,0.3024,4371962.0
2024-11-30 12:00:00,0.3024,0.3091,0.297,0.3021,5369633.0
2024-11-30 16:00:00,0.3021,0.3119,0.3015,0.3118,3650920.0
2024-11-30 20:00:00,0.3118,0.316,0.3058,0.3135,2998985.0
2024-12-01 00:00:00,0.3138,0.3198,0.3056,0.3112,4577822.0
2024-12-01 04:00:00,0.3114,0.3155,0.306,0.3119,3002290.0
2024-12-01 08:00:00,0.3118,0.3186,0.3101,0.3179,4894926.0
2024-12-01 12:00:00,0.3179,0.371,0.3156,0.3579,50969361.0
2024-12-01 16:00:00,0.3578,0.3847,0.343,0.378,21717180.0
2024-12-01 20:00:00,0.3782,0.3788,0.351,0.3583,12349173.0
2024-12-02 00:00:00,0.3588,0.3688,0.3415,0.3498,7966376.0
2024-12-02 04:00:00,0.3498,0.368,0.3316,0.3576,9625460.0
2024-12-02 08:00:00,0.3576,0.3647,0.3351,0.336,11331845.0
2024-12-02 12:00:00,0.3358,0.355,0.335,0.3406,6778459.0
2024-12-02 16:00:00,0.3404,0.345,0.326,0.3339,6084981.0
2024-12-02 20:00:00,0.3341,0.35,0.3278,0.3425,4379483.0
2024-12-03 00:00:00,0.3425,0.3499,0.3273,0.3473,5621015.0
2024-12-03 04:00:00,0.3473,0.3499,0.3376,0.3418,4689779.0
2024-12-03 08:00:00,0.3415,0.359,0.3344,0.354,7679749.0
2024-12-03 12:00:00,0.3545,0.3545,0.3277,0.3369,9296841.0
2024-12-03 16:00:00,0.3368,0.3445,0.3332,0.3367,3478495.0
2024-12-03 20:00:00,0.3366,0.3495,0.3343,0.3392,3784382.0
2024-12-04 00:00:00,0.339,0.359,0.3366,0.3544,6140163.0
2024-12-04 04:00:00,0.3539,0.358,0.3479,0.3509,3887197.0
2024-12-04 08:00:00,0.3509,0.377,0.3504,0.3645,7760842.0
2024-12-04 12:00:00,0.3649,0.372,0.3588,0.363,6460680.0
2024-12-04 16:00:00,0.3626,0.365,0.347,0.3601,4707282.0
2024-12-04 20:00:00,0.36,0.3685,0.3551,0.3632,3147708.0
2024-12-05 00:00:00,0.3627,0.3749,0.3475,0.3481,8080540.0
2024-12-05 04:00:00,0.3485,0.365,0.3464,0.3576,3964942.0
2024-12-05 08:00:00,0.3584,0.3698,0.3572,0.3665,4812712.0
2024-12-05 12:00:00,0.3658,0.3895,0.3639,0.3799,10884855.0
2024-12-05 16:00:00,0.3795,0.3976,0.3795,0.3829,11576056.0
2024-12-05 20:00:00,0.3828,0.3976,0.3778,0.3893,6061932.0
2024-12-06 00:00:00,0.3893,0.4484,0.383,0.4372,23334372.0
2024-12-06 04:00:00,0.4375,0.5495,0.4302,0.5238,62295403.0
2024-12-06 08:00:00,0.5238,0.534,0.4366,0.4785,50130881.0
2024-12-06 12:00:00,0.4783,0.5067,0.4226,0.4874,38956650.0
2024-12-06 16:00:00,0.4874,0.5067,0.4737,0.4811,13692473.0
2024-12-06 20:00:00,0.4811,0.51,0.47,0.4925,11280777.0
2024-12-07 00:00:00,0.4923,0.515,0.481,0.4965,10272080.0
2024-12-07 04:00:00,0.4965,0.5047,0.4713,0.4833,7885409.0
2024-12-07 08:00:00,0.4833,0.4854,0.4308,0.468,19851207.0
2024-12-07 12:00:00,0.468,0.481,0.455,0.476,7664990.0
2024-12-07 16:00:00,0.4761,0.4839,0.4664,0.4688,4920868.0
2024-12-07 20:00:00,0.4689,0.49,0.4679,0.4834,3252893.0
2024-12-08 00:00:00,0.4824,0.485,0.4712,0.477,3373277.0
2024-12-08 04:00:00,0.477,0.4798,0.46,0.4729,4456292.0
2024-12-08 08:00:00,0.4729,0.484,0.4613,0.4768,5337147.0
2024-12-08 12:00:00,0.4772,0.5278,0.4702,0.5161,19932141.0
2024-12-08 16:00:00,0.5161,0.55,0.51,0.5312,23010013.0
2024-12-08 20:00:00,0.5311,0.5555,0.53,0.5322,9541479.0
2024-12-09 00:00:00,0.5326,0.6373,0.5227,0.5992,34950583.0
2024-12-09 04:00:00,0.5999,0.6174,0.5614,0.5939,23405212.0
2024-12-09 08:00:00,0.5939,0.609,0.5511,0.5541,16845966.0
2024-12-09 12:00:00,0.5527,0.618,0.5452,0.5869,22307987.0
2024-12-09 16:00:00,0.5879,0.62,0.5725,0.6035,11991375.0
2024-12-09 20:00:00,0.6035,0.6066,0.55,0.589,16337438.0
2024-12-10 00:00:00,0.589,0.6193,0.554,0.581,15419570.0
2024-12-10 04:00:00,0.5814,0.6148,0.5604,0.5995,11791204.0
2024-12-10 08:00:00,0.5996,0.69,0.5888,0.6779,28764521.0
2024-12-10 12:00:00,0.6762,0.7234,0.613,0.6141,40277808.0
2024-12-10 16:00:00,0.6139,0.6889,0.6011,0.6734,16807507.0
2024-12-10 20:00:00,0.6734,0.74,0.65,0.7126,14248515.0
2024-12-11 00:00:00,0.7126,0.7676,0.6901,0.7179,24510645.0
2024-12-11 04:00:00,0.7191,0.8279,0.7177,0.8159,26743711.0
2024-12-11 08:00:00,0.8151,0.845,0.7636,0.823,26451470.0
2024-12-11 12:00:00,0.823,0.8977,0.7133,0.7637,53194645.0
2024-12-11 16:00:00,0.7655,0.8261,0.658,0.7784,39039641.0
2024-12-11 20:00:00,0.7783,0.8298,0.75,0.7899,10719118.0
2024-12-12 00:00:00,0.7899,0.86,0.78,0.8311,13035062.0
2024-12-12 04:00:00,0.8301,0.8436,0.703,0.7379,21040852.0
2024-12-12 08:00:00,0.7378,0.8125,0.6521,0.6848,43746426.0
2024-12-12 12:00:00,0.6849,0.7494,0.6839,0.7214,17745118.0
2024-12-12 16:00:00,0.7207,0.728,0.67,0.6823,8847058.0
2024-12-12 20:00:00,0.6826,0.7025,0.6502,0.6829,10531937.0
2024-12-13 00:00:00,0.6849,0.7342,0.6712,0.6767,8698007.0
2024-12-13 04:00:00,0.6774,0.7089,0.663,0.6817,6262261.0
2024-12-13 08:00:00,0.6815,0.6832,0.5858,0.6061,21521357.0
2024-12-13 12:00:00,0.6053,0.6789,0.5516,0.6254,30216378.0
2024-12-13 16:00:00,0.6254,0.664,0.6021,0.6422,8399222.0
2024-12-13 20:00:00,0.6406,0.675,0.6186,0.6568,6007720.0
2024-12-14 00:00:00,0.6568,0.7096,0.641,0.6428,9435169.0
2024-12-14 04:00:00,0.6427,0.6939,0.6275,0.6858,5363850.0
2024-12-14 08:00:00,0.6858,0.6941,0.65,0.675,8733776.0
2024-12-14 12:00:00,0.675,0.7325,0.665,0.7053,20552719.0
2024-12-14 16:00:00,0.7054,0.7274,0.6853,0.6917,8535749.0
2024-12-14 20:00:00,0.6904,0.705,0.6748,0.6985,4436301.0
2024-12-15 00:00:00,0.6984,0.735,0.69,0.734,5937684.0
2024-12-15 04:00:00,0.7344,0.75,0.71,0.7136,10024499.0
2024-12-15 08:00:00,0.7133,0.7242,0.6813,0.711,6864470.0
2024-12-15 12:00:00,0.711,0.714,0.68,0.7072,7483457.0
2024-12-15 16:00:00,0.7074,0.7099,0.69,0.7089,3788356.0
2024-12-15 20:00:00,0.7087,0.72,0.7051,0.7178,4006918.0
2024-12-16 00:00:00,0.718,0.7495,0.7,0.7391,8140612.0
2024-12-16 04:00:00,0.7391,0.7498,0.72,0.7392,6440240.0
2024-12-16 08:00:00,0.7391,0.747,0.7007,0.7289,11183252.0
2024-12-16 12:00:00,0.7287,0.7984,0.7248,0.7885,24352016.0
2024-12-16 16:00:00,0.7884,0.88,0.786,0.8534,36011597.0
2024-12-16 20:00:00,0.8535,0.888,0.833,0.8456,17754830.0
2024-12-17 00:00:00,0.8454,0.855,0.7745,0.7815,19267717.0
2024-12-17 04:00:00,0.7815,0.8546,0.78,0.8304,14358327.0
2024-12-17 08:00:00,0.8302,0.8666,0.83,0.8409,6998037.0
2024-12-18 08:00:00,0.8409,1.2073,0.645,0.8972,257412434.7
2024-12-18 12:00:00,0.8971,1.105,0.75,1.0454,278919367.3
2024-12-18 16:00:00,1.0459,1.1848,1.0153,1.089,184285417.8
2024-12-18 20:00:00,1.089,1.1286,0.9111,0.9461,96099433.5
2024-12-19 00:00:00,0.9462,1.0595,0.9373,1.0203,101315404.8
2024-12-19 04:00:00,1.0206,1.2223,1.02,1.1352,133182340.5
2024-12-19 08:00:00,1.1352,1.297,1.123,1.2508,117515581.7
2024-12-19 12:00:00,1.2508,1.298,1.15,1.212,114213596.9
2024-12-19 16:00:00,1.212,1.29,1.1631,1.2307,89500705.6
2024-12-19 20:00:00,1.2309,1.4811,1.2,1.4424,123399214.0
2024-12-20 00:00:00,1.4422,1.48,1.3,1.4268,94999154.5
2024-12-20 04:00:00,1.4267,1.6521,1.4079,1.4784,184918129.3
2024-12-20 08:00:00,1.4784,1.4849,1.1,1.2927,223264133.4
2024-12-20 12:00:00,1.2929,1.5368,1.287,1.4625,154401018.9
2024-12-20 16:00:00,1.4627,1.4957,1.3515,1.4023,78718705.0
2024-12-20 20:00:00,1.4024,1.4142,1.31,1.366,45011580.7
2024-12-21 00:00:00,1.366,1.4485,1.2155,1.2875,69144416.1
2024-12-21 04:00:00,1.2876,1.4072,1.2637,1.3104,51398506.6
2024-12-21 08:00:00,1.3104,1.3698,1.2246,1.2593,47181083.4
2024-12-21 12:00:00,1.2593,1.3191,1.1415,1.1607,62259229.7
2024-12-21 16:00:00,1.1604,1.1842,1.1101,1.1249,56371257.8
2024-12-21 20:00:00,1.1251,1.1547,0.94,1.0699,89673751.0
2024-12-22 00:00:00,1.0699,1.1578,1.0115,1.0372,67646409.2
2024-12-22 04:00:00,1.0372,1.13,0.9777,1.0839,68209959.4
2024-12-22 08:00:00,1.0842,1.216,1.045,1.1858,66770556.5
2024-12-22 12:00:00,1.1858,1.1906,1.0208,1.0811,61347180.8
