timestamp,open,high,low,close,volume
2024-11-22 16:00:00,2.054e-05,2.054e-05,1.977e-05,2.002e-05,4710092890135.0
2024-11-22 20:00:00,2.003e-05,2.065e-05,1.996e-05,2.064e-05,3316749539092.0
2024-11-23 00:00:00,2.064e-05,2.094e-05,1.968e-05,2.041e-05,7069753628808.0
2024-11-23 04:00:00,2.041e-05,2.179e-05,2.038e-05,2.115e-05,11484706601114.0
2024-11-23 08:00:00,2.114e-05,2.232e-05,2.109e-05,2.144e-05,8800876985370.0
2024-11-23 12:00:00,2.144e-05,2.234e-05,2.138e-05,2.17e-05,7537614044936.0
2024-11-23 16:00:00,2.171e-05,2.174e-05,2.02e-05,2.046e-05,9131715058908.0
2024-11-23 20:00:00,2.045e-05,2.085e-05,2e-05,2.049e-05,3686078490525.0
2024-11-24 00:00:00,2.05e-05,2.122e-05,2.038e-05,2.088e-05,3731011933411.0
2024-11-24 04:00:00,2.088e-05,2.098e-05,2.045e-05,2.077e-05,2804460232084.0
2024-11-24 08:00:00,2.076e-05,2.081e-05,1.982e-05,1.989e-05,5095295748431.0
2024-11-24 12:00:00,1.989e-05,2.014e-05,1.904e-05,1.918e-05,9232134564850.0
2024-11-24 16:00:00,1.918e-05,1.983e-05,1.908e-05,1.966e-05,4469852077456.0
2024-11-24 20:00:00,1.965e-05,2.037e-05,1.96e-05,2.02e-05,2928128584189.0
2024-11-25 00:00:00,2.021e-05,2.023e-05,1.948e-05,2.004e-05,3220387750813.0
2024-11-25 04:00:00,2.004e-05,2.033e-05,1.985e-05,2.019e-05,2219892884319.0
2024-11-25 08:00:00,2.018e-05,2.076e-05,2.008e-05,2.019e-05,5211457416185.0
2024-11-25 12:00:00,2.019e-05,2.033e-05,1.88e-05,1.953e-05,9843228589084.0
2024-11-25 16:00:00,1.954e-05,1.989e-05,1.886e-05,1.927e-05,5434491099832.0
2024-11-25 20:00:00,1.927e-05,1.947e-05,1.834e-05,1.897e-05,4901605186671.0
2024-11-26 00:00:00,1.897e-05,1.947e-05,1.883e-05,1.926e-05,2780553120978.0
2024-11-26 04:00:00,1.926e-05,1.945e-05,1.88e-05,1.893e-05,1776119109694.0
2024-11-26 08:00:00,1.892e-05,1.896e-05,1.729e-05,1.796e-05,9409268205551.0
2024-11-26 12:00:00,1.796e-05,1.825e-05,1.755e-05,1.774e-05,7082646157069.0
2024-11-26 16:00:00,1.775e-05,1.838e-05,1.736e-05,1.774e-05,5090150068644.0
2024-11-26 20:00:00,1.773e-05,1.847e-05,1.769e-05,1.828e-05,3600432157308.0
2024-11-27 00:00:00,1.829e-05,1.849e-05,1.788e-05,1.814e-05,2761530973931.0
2024-11-27 04:00:00,1.814e-05,1.862e-05,1.81e-05,1.856e-05,2114966910930.0
2024-11-27 08:00:00,1.856e-05,1.874e-05,1.814e-05,1.832e-05,3228175949976.0
2024-11-27 12:00:00,1.832e-05,1.968e-05,1.796e-05,1.951e-05,8259292821375.0
2024-11-27 16:00:00,1.951e-05,2.009e-05,1.913e-05,1.98e-05,5878141131339.0
2024-11-27 20:00:00,1.98e-05,2.014e-05,1.961e-05,1.974e-05,4103662821306.0
2024-11-28 00:00:00,1.974e-05,2.033e-05,1.934e-05,1.957e-05,5195437233787.0
2024-11-28 04:00:00,1.958e-05,2e-05,1.936e-05,1.947e-05,2739781330018.0
