open_time,open,high,low,close,volume,close_time
2024-12-17 15:00:00+03:00,0.003375,0.07,0.003375,0.036703,6337560822.0,2024-12-17 18:59:59.999000+03:00
2024-12-17 19:00:00+03:00,0.036731,0.03965,0.028648,0.03181,4552875420.0,2024-12-17 22:59:59.999000+03:00
2024-12-17 23:00:00+03:00,0.031806,0.031948,0.026656,0.02865,1987300973.0,2024-12-18 02:59:59.999000+03:00
2024-12-18 03:00:00+03:00,0.02865,0.032589,0.0262,0.031025,2601694609.0,2024-12-18 06:59:59.999000+03:00
2024-12-18 07:00:00+03:00,0.031027,0.031938,0.028155,0.030495,1665867455.0,2024-12-18 10:59:59.999000+03:00
2024-12-18 11:00:00+03:00,0.0305,0.038455,0.03011,0.033838,3239501421.0,2024-12-18 14:59:59.999000+03:00
2024-12-18 15:00:00+03:00,0.033837,0.03485,0.031025,0.034559,1950754213.0,2024-12-18 18:59:59.999000+03:00
2024-12-18 19:00:00+03:00,0.034558,0.0395,0.033028,0.03648,2902277554.0,2024-12-18 22:59:59.999000+03:00
2024-12-18 23:00:00+03:00,0.036477,0.038151,0.035021,0.035593,2226363329.0,2024-12-19 02:59:59.999000+03:00
2024-12-19 03:00:00+03:00,0.035593,0.036959,0.031,0.033745,1916999353.0,2024-12-19 06:59:59.999000+03:00
2024-12-19 07:00:00+03:00,0.033746,0.034629,0.030592,0.033968,1422073209.0,2024-12-19 10:59:59.999000+03:00
2024-12-19 11:00:00+03:00,0.033961,0.034198,0.030926,0.03208,1104525909.0,2024-12-19 14:59:59.999000+03:00
2024-12-19 15:00:00+03:00,0.032086,0.032406,0.029199,0.03067,1499027966.0,2024-12-19 18:59:59.999000+03:00
2024-12-19 19:00:00+03:00,0.030663,0.03165,0.027261,0.02806,1375695393.0,2024-12-19 22:59:59.999000+03:00
2024-12-19 23:00:00+03:00,0.028063,0.029477,0.026831,0.028612,1424262824.0,2024-12-20 02:59:59.999000+03:00
2024-12-20 03:00:00+03:00,0.028617,0.02996,0.028049,0.028924,812439013.0,2024-12-20 06:59:59.999000+03:00
2024-12-20 07:00:00+03:00,0.028923,0.029029,0.027114,0.027216,594521925.0,2024-12-20 10:59:59.999000+03:00
2024-12-20 11:00:00+03:00,0.027215,0.027391,0.022654,0.023047,1802703082.0,2024-12-20 14:59:59.999000+03:00
2024-12-20 15:00:00+03:00,0.023046,0.02715,0.023036,0.026756,1711508942.0,2024-12-20 18:59:59.999000+03:00
2024-12-20 19:00:00+03:00,0.026755,0.02795,0.025815,0.027602,987663021.0,2024-12-20 22:59:59.999000+03:00
2024-12-20 23:00:00+03:00,0.0276,0.028635,0.026762,0.027829,679791362.0,2024-12-21 02:59:59.999000+03:00
2024-12-21 03:00:00+03:00,0.027834,0.032162,0.027354,0.029598,1264483888.0,2024-12-21 06:59:59.999000+03:00
2024-12-21 07:00:00+03:00,0.029582,0.032307,0.0293,0.031071,935951721.0,2024-12-21 10:59:59.999000+03:00
2024-12-21 11:00:00+03:00,0.031071,0.031202,0.02975,0.030423,774103381.0,2024-12-21 14:59:59.999000+03:00
2024-12-21 15:00:00+03:00,0.030413,0.030802,0.028669,0.030468,893578181.0,2024-12-21 18:59:59.999000+03:00
2024-12-21 19:00:00+03:00,0.030481,0.031649,0.028879,0.029312,764749354.0,2024-12-21 22:59:59.999000+03:00
2024-12-21 23:00:00+03:00,0.029314,0.029643,0.028132,0.028633,342903297.0,2024-12-22 02:59:59.999000+03:00
2024-12-22 03:00:00+03:00,0.02862,0.028625,0.026355,0.026836,793580620.0,2024-12-22 06:59:59.999000+03:00
2024-12-22 07:00:00+03:00,0.026818,0.027222,0.025923,0.026593,392206546.0,2024-12-22 10:59:59.999000+03:00
2024-12-22 11:00:00+03:00,0.0266,0.027427,0.026185,0.026966,463679568.0,2024-12-22 14:59:59.999000+03:00
2024-12-22 15:00:00+03:00,0.026964,0.027249,0.025394,0.025818,444793623.0,2024-12-22 18:59:59.999000+03:00
2024-12-22 19:00:00+03:00,0.025818,0.02674,0.025621,0.025966,404684011.0,2024-12-22 22:59:59.999000+03:00
2024-12-22 23:00:00+03:00,0.025962,0.026494,0.025404,0.025989,296325466.0,2024-12-23 02:59:59.999000+03:00
2024-12-23 03:00:00+03:00,0.025991,0.027218,0.025185,0.02702,470644164.0,2024-12-23 06:59:59.999000+03:00
2024-12-23 07:00:00+03:00,0.02702,0.027159,0.025631,0.026027,347856924.0,2024-12-23 10:59:59.999000+03:00
2024-12-23 11:00:00+03:00,0.026029,0.028216,0.025938,0.027816,488087405.0,2024-12-23 14:59:59.999000+03:00
