open_time,open,high,low,close,volume,close_time
2024-12-17 11:00:00+03:00,0.03918,0.07089,0.03918,0.05469,2040029652.9,2024-12-17 14:59:59.999000+03:00
2024-12-17 15:00:00+03:00,0.05471,0.05634,0.04954,0.05135,1275624119.2,2024-12-17 18:59:59.999000+03:00
2024-12-17 19:00:00+03:00,0.05135,0.05448,0.05023,0.05094,495851351.3,2024-12-17 22:59:59.999000+03:00
2024-12-17 23:00:00+03:00,0.05096,0.05195,0.04528,0.04568,314386978.2,2024-12-18 02:59:59.999000+03:00
2024-12-18 03:00:00+03:00,0.04568,0.04573,0.04288,0.04384,384702452.1,2024-12-18 06:59:59.999000+03:00
2024-12-18 07:00:00+03:00,0.04384,0.04493,0.04196,0.0429,296032626.3,2024-12-18 10:59:59.999000+03:00
2024-12-18 11:00:00+03:00,0.0429,0.04467,0.04159,0.04365,351369199.5,2024-12-18 14:59:59.999000+03:00
2024-12-18 15:00:00+03:00,0.04365,0.04365,0.04147,0.0419,204512949.9,2024-12-18 18:59:59.999000+03:00
2024-12-18 19:00:00+03:00,0.0419,0.04434,0.0419,0.04281,306968677.2,2024-12-18 22:59:59.999000+03:00
2024-12-18 23:00:00+03:00,0.04281,0.04306,0.03928,0.04068,343590411.2,2024-12-19 02:59:59.999000+03:00
2024-12-19 03:00:00+03:00,0.04066,0.04142,0.0374,0.03951,203479794.9,2024-12-19 06:59:59.999000+03:00
2024-12-19 07:00:00+03:00,0.03951,0.0404,0.03876,0.03893,140584030.2,2024-12-19 10:59:59.999000+03:00
2024-12-19 11:00:00+03:00,0.03892,0.03934,0.03743,0.03815,154357105.3,2024-12-19 14:59:59.999000+03:00
2024-12-19 15:00:00+03:00,0.03815,0.03878,0.03549,0.03585,264117722.4,2024-12-19 18:59:59.999000+03:00
2024-12-19 19:00:00+03:00,0.03585,0.03819,0.03358,0.03447,303067422.4,2024-12-19 22:59:59.999000+03:00
2024-12-19 23:00:00+03:00,0.03446,0.036,0.03307,0.0347,189302508.8,2024-12-20 02:59:59.999000+03:00
2024-12-20 03:00:00+03:00,0.0347,0.03659,0.03406,0.03543,140389111.9,2024-12-20 06:59:59.999000+03:00
2024-12-20 07:00:00+03:00,0.03543,0.03639,0.03442,0.03524,149500304.9,2024-12-20 10:59:59.999000+03:00
2024-12-20 11:00:00+03:00,0.03524,0.03567,0.03042,0.03045,338414723.8,2024-12-20 14:59:59.999000+03:00
2024-12-20 15:00:00+03:00,0.03045,0.0371,0.03023,0.03673,337426217.3,2024-12-20 18:59:59.999000+03:00
2024-12-20 19:00:00+03:00,0.03671,0.04275,0.03635,0.03926,671068527.7,2024-12-20 22:59:59.999000+03:00
2024-12-20 23:00:00+03:00,0.03924,0.03961,0.03783,0.03921,177305281.1,2024-12-21 02:59:59.999000+03:00
2024-12-21 03:00:00+03:00,0.03922,0.0409,0.03882,0.0402,226038632.4,2024-12-21 06:59:59.999000+03:00
2024-12-21 07:00:00+03:00,0.0402,0.04145,0.03966,0.04066,183091788.1,2024-12-21 10:59:59.999000+03:00
2024-12-21 11:00:00+03:00,0.04066,0.04123,0.03802,0.03883,211672580.6,2024-12-21 14:59:59.999000+03:00
2024-12-21 15:00:00+03:00,0.03885,0.03899,0.0362,0.03714,176298502.3,2024-12-21 18:59:59.999000+03:00
2024-12-21 19:00:00+03:00,0.03717,0.03727,0.03571,0.03632,93111943.9,2024-12-21 22:59:59.999000+03:00
2024-12-21 23:00:00+03:00,0.03633,0.03678,0.0355,0.03633,65710073.7,2024-12-22 02:59:59.999000+03:00
