timestamp,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,Volume_Avg,signal,score
2024-11-22 16:00:00,256.38,256.38,251.47,254.04,742551.805,0.0,,0.0,0.0,0.0,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,45
2024-11-22 20:00:00,254.04,257.91,253.28,256.9,493657.994,99.999999993007,,0.22814814814813644,0.04562962962962729,0.18251851851850914,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,5
2024-11-23 00:00:00,256.9,257.74,253.34,257.2,672673.182,99.99999999050632,,0.42822834230241824,0.12214937216418549,0.30607897013823276,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,5
2024-11-23 04:00:00,257.2,264.0,256.9,258.26,1065572.417,99.99999999052133,,0.6646646386648456,0.23065242546431752,0.4340122132005281,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,5
2024-11-23 08:00:00,258.27,259.46,255.8,256.14,481658.902,66.56151419033421,,0.6732154162859558,0.3191650236286452,0.35405039265731064,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,40
2024-11-23 12:00:00,256.13,263.6,255.91,259.71,1063832.656,78.60746720008426,,0.9570290977123648,0.4467378384453891,0.5102912592669757,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,5
2024-11-23 16:00:00,259.71,260.3,254.15,254.39,1057963.362,51.149047929362794,,0.7440964652377318,0.5062095638038576,0.23788690143387414,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,40
2024-11-23 20:00:00,254.38,256.06,252.69,254.89,495082.708,52.70184360825417,0.4830986713307189,0.6086752122705548,0.5267026934971971,0.08197251877335765,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,40
2024-11-24 00:00:00,254.9,259.78,254.49,258.57,487862.368,61.66924265556403,0.5569726117011969,0.789200723908607,0.5792022995794791,0.20999842432912785,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,40
2024-11-24 04:00:00,258.58,259.2,254.06,256.63,325702.121,56.06557376786579,0.5044186105537823,0.7668865153753472,0.6167391427386528,0.15014737263669442,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,40
2024-11-24 08:00:00,256.63,256.75,248.0,248.39,759958.191,40.45285569298755,0.338142840673573,0.08334248857150328,0.510059811905223,-0.4267173233337197,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,-20
2024-11-24 12:00:00,248.39,250.21,240.93,244.17,1137321.457,35.40372670681796,0.2810563592622673,-0.7897856519565494,0.2500907191328685,-1.0398763710894179,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,-20
2024-11-24 16:00:00,244.18,250.44,243.66,248.58,481607.787,42.85714285568516,0.3939705643694076,-1.1130651278465393,-0.022540450263013052,-1.0905246775835262,,,,243.05736,230.10132,219.63,209.15868,194.25036,,Hold,-20
2024-11-24 20:00:00,248.57,254.76,248.14,252.73,472793.888,48.4540948768507,0.4719354673958599,-1.0226081345655018,-0.22255398712351082,-0.800054147441991,,,,243.05736,230.10132,219.63,209.15868,194.25036,695588.4884285714,Hold,-25
2024-11-25 00:00:00,252.74,253.18,245.7,252.46,422026.138,48.147279548137774,0.4670036996284288,-0.9616220784670872,-0.37036760539222613,-0.5912544730748611,,,,243.05736,230.10132,219.63,209.15868,194.25036,672693.7979285715,Hold,-25
2024-11-25 04:00:00,252.45,254.06,251.65,253.28,428781.919,45.54187191961188,0.4830229286544201,-0.8374692188063193,-0.46378792807504476,-0.37368129073127454,,,,243.05736,230.10132,219.63,209.15868,194.25036,668059.7925714285,Hold,-25
