timestamp,open,high,low,close,volume,RSI,Inverse_Fisher_RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,Volume_Avg,signal,score
2024-11-25 20:00:00,1.4751,1.4807,1.382,1.4142,122089040.0,39.23626950413695,0.4346343255518862,-0.004707932859834285,-0.0037278332969751683,-0.0009800995628591169,1.5883026069864283,1.45879,1.3292773930135717,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,161094670.92857143,Hold,-45
2024-11-26 00:00:00,1.4142,1.4588,1.399,1.4468,85349670.0,47.669839076570774,0.4781369269432983,-0.0038524033836979665,-0.003752747314319728,-9.965606937823845e-05,1.588528528296138,1.4593150000000001,1.3301014717038622,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,147342043.07142857,Hold,-45
2024-11-26 04:00:00,1.4468,1.4574,1.4042,1.425,75110403.0,46.51721366673484,0.4477595728405255,-0.004877246063264007,-0.003977647064108584,-0.000899598999155423,1.5868697087052408,1.456935,1.3270002912947594,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,145248106.92857143,Hold,-45
2024-11-26 08:00:00,1.425,1.4264,1.2833,1.3326,258808802.0,40.19635335725822,0.3385284089712304,-0.012995544503798806,-0.0057812265520466284,-0.0072143179517521775,1.576025038830529,1.4452950000000002,1.3145649611694714,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,155498906.7857143,Hold,-35
2024-11-26 12:00:00,1.3325,1.385,1.313,1.3455,161656639.0,41.689866288466284,0.3623412728236001,-0.01817887753266456,-0.008260756748170216,-0.009918120784494345,1.564657524715733,1.435365,1.306072475284267,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,161918043.2142857,Hold,-45
2024-11-26 16:00:00,1.3455,1.3957,1.3327,1.3793,110475554.0,49.7017595144908,0.4219457284192255,-0.01933643044664568,-0.01047589148786531,-0.00886053895878037,1.5479183160053764,1.4271150000000001,1.3063116839946238,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,159657529.2857143,Hold,-45
2024-11-26 20:00:00,1.3792,1.4282,1.3741,1.3984,86016140.0,57.384790619868575,0.4529244340457719,-0.018499340217466687,-0.012080581233785586,-0.0064187589836811,1.524253388416505,1.41925,1.3142466115834948,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,142423315.85714287,Hold,-45
2024-11-27 00:00:00,1.3984,1.4199,1.3562,1.3656,81873006.0,48.82710674481676,0.4041102076055093,-0.0202492058189081,-0.013714306150810091,-0.0065348996680980095,1.5179150830130235,1.41377,1.3096249169869765,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,136287361.7857143,Hold,-45
2024-11-27 04:00:00,1.3655,1.4176,1.3524,1.4107,61841245.0,48.02329673979418,0.4795493736941122,-0.017791702163981515,-0.014529785353444376,-0.0032619168105371393,1.5117879330249535,1.4108800000000001,1.3099720669750468,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,130965486.64285715,Hold,-45
2024-11-27 08:00:00,1.4109,1.4667,1.4051,1.4322,147160606.0,52.64479097417479,0.5097346519302083,-0.013948453406828376,-0.014413518964121177,0.00046506555729280107,1.5061546956103582,1.4088699999999998,1.3115853043896415,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,134432754.07142857,Hold,25
2024-11-27 12:00:00,1.4321,1.5067,1.4104,1.4955,118807349.0,51.487876428943736,0.5784223404263135,-0.005728831692171976,-0.012676581509731338,0.006947749817559362,1.5122503132827265,1.4103999999999999,1.3085496867172732,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,132569446.14285715,Hold,15
2024-11-27 16:00:00,1.4955,1.5061,1.4637,1.4843,91265085.0,50.47721939371851,0.5587433093993929,-0.00011711859160445925,-0.010164688926105963,0.010047570334501503,1.5215689104631913,1.41545,1.3093310895368089,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,129204504.21428572,Hold,15
2024-11-27 20:00:00,1.4843,1.5217,1.4647,1.4696,93940345.0,54.53307378142741,0.5307020288411597,0.0031082078386590606,-0.007510109573152958,0.010618317411812019,1.5192445182301026,1.423545,1.3278454817698975,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,122653622.21428572,Hold,15
2024-11-28 00:00:00,1.4696,1.4844,1.44,1.4644,77845474.0,48.8655820453514,0.519821290980733,0.005184937003809731,-0.004971100257760421,0.01015603726157015,1.522769667892826,1.4278099999999998,1.3328503321071736,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,112302811.28571428,Hold,15
2024-11-28 04:00:00,1.4645,1.4923,1.4572,1.464,57346334.0,56.12094375966244,0.5188636634511469,0.006721007580451133,-0.00263267869011811,0.009353686270569242,1.525672839523768,1.429355,1.3330371604762319,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,107678332.28571428,Hold,15
2024-11-28 08:00:00,1.464,1.4729,1.4363,1.4649,65738881.0,52.412689753724955,0.520706898762827,0.007919683871774774,-0.0005222061777395333,0.008441890049514308,1.5291749466935731,1.432465,1.335755053306427,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,106277561.64285715,Hold,15
2024-11-28 12:00:00,1.4649,1.4776,1.4292,1.4343,71745996.0,51.21125274369429,0.4359576834199385,0.006327539269572302,0.0008477429117228339,0.005479796357849468,1.5243978741835464,1.430215,1.3360321258164536,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,106037246.85714285,Hold,15
2024-11-28 16:00:00,1.4343,1.4829,1.434,1.4778,56250848.0,71.67164149152144,0.5336482636431609,0.008478109290415592,0.0023738161874613858,0.006104293102954206,1.5242084556851356,1.4301549999999998,1.336101544314864,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,91568821.57142857,Hold,-20
2024-11-28 20:00:00,1.4778,1.5465,1.465,1.5421,111614245.0,75.43995831879927,0.61306045297847,0.015195756921669856,0.00493820433430308,0.010257552587366776,1.5425252719550309,1.43611,1.3296947280449691,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,87994364.85714285,Hold,-10
2024-11-29 00:00:00,1.542,1.58,1.5233,1.5519,130614647.0,73.81346549851305,0.6218278194387958,0.02106746652539715,0.008164056772521895,0.012903409752875255,1.5572842349264284,1.4399549999999999,1.3226257650735713,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,89432871.5,Hold,-10
2024-11-29 04:00:00,1.552,1.6462,1.5393,1.5892,180296960.59,75.06568548320551,0.6509848763445754,0.028403222294409725,0.012211889876899461,0.016191332417510265,1.582844526338495,1.448705,1.314565473661505,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,96167215.82785714,Hold,-30
2024-11-29 08:00:00,1.5893,1.6833,1.5891,1.6529,173093889.09,84.90886969897343,0.6836442207656188,0.03890840732945455,0.01755119336741048,0.021357213962044073,1.6212553100449405,1.45901,1.2967646899550593,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,102682993.19142856,Hold,-30
2024-11-29 12:00:00,1.6529,1.7745,1.643,1.7099,254784677.8,85.3330181401364,0.7020830348443378,0.05124257329902582,0.02428946935373355,0.026953103945292267,1.6694115054531176,1.473255,1.2770984945468824,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,116464666.96285714,Hold,-30
2024-11-29 16:00:00,1.7098,1.7362,1.6739,1.7257,161072076.0,85.13287019586777,0.7063193575153737,0.061582531556678255,0.031748081794322494,0.02983444976235576,1.7076243992916122,1.49291,1.2781956007083877,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,117458343.39142857,Hold,-30
2024-11-29 20:00:00,1.7257,1.8149,1.7175,1.8006,156011912.29,85.5345909160297,0.721951696506674,0.07495677199721329,0.040389819834900656,0.034566952162312634,1.759137002281036,1.515665,1.272192997718964,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,120115812.19785714,Hold,-30
2024-11-30 00:00:00,1.8005,1.8672,1.7635,1.8187,245065491.62,88.33104052346752,0.7248821478231582,0.08602483192074084,0.049516822252068694,0.036508009668672146,1.8071978451283377,1.537635,1.2680721548716625,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,131101555.52785714,Hold,-30
2024-11-30 04:00:00,1.8188,1.95,1.8045,1.9135,274578941.74,92.98857228319964,0.7363117916977922,0.10127844203836811,0.05986914620932858,0.04140929582903953,1.8724722809884975,1.56339,1.2543077190115026,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,144004312.43785715,Hold,-20
2024-11-30 08:00:00,1.9136,1.933,1.847,1.8965,197787750.0,90.9108121051408,0.7099019983021738,0.11071898054034546,0.07003911307553196,0.0406798674648135,1.9180957326007373,1.589935,1.261774267399263,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,152571617.86642858,Hold,-10
2024-11-30 12:00:00,1.8964,1.9,1.8185,1.8776,146165895.0,87.83388195578586,0.6773254219755388,0.11534596676793041,0.07910048381401165,0.03624548295391876,1.9539453403345621,1.61328,1.272614659665438,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,158915872.22357145,Hold,-20
2024-11-30 16:00:00,1.8776,1.9099,1.8569,1.8996,111227732.0,88.28606636674209,0.6855902414353832,0.11941160023093378,0.08716270709739608,0.032248893133537695,1.988940905510294,1.63665,1.2843590944897059,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,162165075.86642858,Hold,-20
2024-11-30 20:00:00,1.8996,1.9575,1.8792,1.9513,143730724.61,93.90285303759511,0.7017279667862568,0.12536032616085446,0.09480223091008777,0.030558095250766693,2.0316908514712257,1.65944,1.2871891485287745,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,167306842.19571427,Hold,-10
2024-12-01 00:00:00,1.9514,1.9568,1.8475,1.8912,153770991.0,84.14271536537858,0.5975816924054309,0.12379809916964324,0.10060140456199887,0.02319669460764437,2.0561865508385746,1.679785,1.3033834491614256,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,174272566.69571427,Hold,-20
2024-12-01 04:00:00,1.8912,1.9019,1.8549,1.8723,66733788.0,79.48214265843751,0.5652024695314677,0.11965563529710277,0.10441225070901966,0.015243384588083109,2.072039684199077,1.6999199999999999,1.3278003158009228,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,171066819.76714283,Hold,-20
2024-12-01 08:00:00,1.8723,1.95,1.8688,1.9122,125656209.0,80.52872375404132,0.6005130834311201,0.11822942416850712,0.10717568540091715,0.011053738767589971,2.088604077426724,1.7223100000000002,1.3560159225732766,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,170712645.6242857,Hold,-10
2024-12-01 12:00:00,1.9122,1.9214,1.8917,1.9015,79301539.0,77.71073627543029,0.5804085681222224,0.11491111716839941,0.10872277175441361,0.006188345413985802,2.0975533348932998,1.7441850000000003,1.3908166651067009,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,163498686.9392857,Hold,-10
2024-12-01 16:00:00,1.9013,2.146,1.881,2.1247,299596134.61,82.62793898246319,0.684866264300305,0.12880690379602555,0.112739598162736,0.01606730563328955,2.143710230589309,1.7771750000000002,1.4106397694106916,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,172534561.61928573,Hold,0
2024-12-01 20:00:00,2.1247,2.35,2.061,2.2937,446452324.82,84.95808368989064,0.7109651265222829,0.15170751264905435,0.12053318105999968,0.03117433158905468,2.2176264790786187,1.8201450000000001,1.4226635209213818,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,186225107.835,Hold,-10
2024-12-02 00:00:00,2.2937,2.4977,2.281,2.3954,561663449.59,86.36116829090496,0.7207456690003875,0.17603354508206492,0.13163325386441274,0.04440029121765218,2.306617538221929,1.866025,1.4254324617780711,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,214838777.37714285,Hold,-10
2024-12-02 04:00:00,2.3953,2.485,2.3189,2.4399,261539706.0,85.89556415468414,0.7244152018262622,0.19663617966539726,0.14463383902460966,0.0520023406407876,2.393491712309201,1.910915,1.4283382876907986,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,222376476.92785713,Hold,-10
2024-12-02 08:00:00,2.4398,2.4554,2.2011,2.3146,385105881.0,74.85215986289163,0.6153848283708604,0.20054153519746243,0.15581537825918024,0.04472615693828219,2.4327126902033447,1.9490500000000002,1.4653873097966554,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,232379361.88357142,Hold,10
2024-12-02 12:00:00,2.3142,2.7518,2.298,2.7001,575343238.05,80.52623400129096,0.6865217172484819,0.23206804981435147,0.1710659125702145,0.06100213724413697,2.563549800827778,2.004595,1.4456401991722223,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,253862525.90571427,Hold,-10
2024-12-02 16:00:00,2.7001,2.8723,2.5806,2.7471,539677671.85,82.25879845633925,0.6914128061762163,0.2578729481630324,0.1884273196887781,0.06944562847425431,2.683687701385515,2.0593049999999997,1.4349222986144845,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,278283234.6092857,Hold,-10
2024-12-02 20:00:00,2.7472,2.7998,2.6349,2.7245,220386752.0,82.02859079128656,0.6769943441862082,0.2733488890554403,0.20541163356211056,0.06793725549332974,2.7782195357305666,2.110035,1.441850464269433,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,283584724.395,Hold,0
2024-12-03 00:00:00,2.7244,2.7749,2.6449,2.7724,194875914.0,82.37388715480456,0.683916379114639,0.2861799095374642,0.2215652887571813,0.0646146207802829,2.8667876664750147,2.16237,1.4579523335249855,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,289559594.5378571,Hold,0
2024-12-03 04:00:00,2.7724,2.7838,2.5102,2.6294,266244219.0,73.55658993748402,0.5828544575933078,0.2815639864446058,0.23356502829466622,0.04799895814993957,2.916087917078646,2.20381,1.4915320829213539,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,298310558.42285717,Hold,0
2024-12-03 08:00:00,2.6294,2.8696,2.5641,2.8499,223410877.0,79.96499336628679,0.638632087580203,0.2923285596744791,0.2453177345706288,0.04701082510385032,2.9988777746381463,2.25537,1.5118622253618539,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,303284835.9942857,Hold,0
2024-12-03 12:00:00,2.8498,2.9092,2.25,2.5247,803876991.21,67.11437560652669,0.4759328063953696,0.2714890821802265,0.25055200409254835,0.02093707808767814,3.020462200863422,2.28593,1.551397799136578,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,355937921.93785715,Hold,45
2024-12-03 16:00:00,2.5249,2.6075,2.4825,2.5697,273340553.0,67.20213484690336,0.493787377416353,0.255657707138516,0.2515731447017419,0.004084562436774075,3.0405561876880727,2.3195900000000003,1.5986238123119276,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,366486803.6521429,Hold,35
2024-12-03 20:00:00,2.5695,2.6889,2.5089,2.5102,193856683.0,65.52885346612563,0.4648380855651263,0.23559429128374543,0.24837737401814264,-0.012783082734397211,3.0455551279423623,2.35122,1.656884872057638,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,374669313.93785715,Hold,-25
2024-12-04 00:00:00,2.5103,2.5805,2.5,2.5445,169792871.0,61.85206093360086,0.4820344752826964,0.21992643793560607,0.24268718680163534,-0.022760748866029273,3.04878372306674,2.383465,1.7181462769332603,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,365397652.25142854,Hold,-25
2024-12-04 04:00:00,2.5445,2.6584,2.5389,2.6218,119432898.0,59.768951298948046,0.5193582434138633,0.21131115183167237,0.23641197980764275,-0.02510082797597038,3.0577364788083212,2.41699,1.7762435211916792,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,342039121.7642857,Hold,-25
2024-12-04 08:00:00,2.6218,2.68,2.6033,2.6096,107906789.0,56.73669638984062,0.5113391308714543,0.20117996013392725,0.22936557587289966,-0.028185615738972408,3.048504315833043,2.45291,1.8573156841669571,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,309627931.7221428,Hold,-25
2024-12-04 12:00:00,2.6097,2.6272,2.48,2.513,185388509.0,52.22607949746238,0.4465197667148975,0.1832437847566748,0.2201412176496547,-0.03689743289297989,3.0142857636912748,2.484945,1.9556042363087254,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,304188560.50785714,Hold,-25
2024-12-04 16:00:00,2.513,2.5218,2.32,2.3952,288781341.0,52.465736616830625,0.3767477133347012,0.15770582644393683,0.20765413940851113,-0.049948312964574304,2.967768301805841,2.509095,2.0504216981941585,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,297308236.2221428,Hold,-25
2024-12-04 20:00:00,2.3951,2.4423,2.28,2.3574,256575740.0,36.6829874474577,0.3556471513596184,0.13288485253573512,0.19270028203395595,-0.05981542949822083,2.8997452741729286,2.5318899999999998,2.164034725827071,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,274539129.2185714,Hold,-25
2024-12-05 00:00:00,2.3574,2.3943,2.1743,2.2552,352768715.0,31.671510511707183,0.301775333651103,0.10377115670981407,0.17491445696912758,-0.07114330025931351,2.8795154746251055,2.538415,2.1973145253748947,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,261188489.44357142,Hold,-25
2024-12-05 04:00:00,2.2551,2.3878,2.2451,2.3752,164747511.0,37.865629088437515,0.4110018171091721,0.0893513533509318,0.15780183624548844,-0.06845048289455663,2.873065854182394,2.54249,2.2119141458176057,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,257214257.94357142,Hold,-25
2024-12-05 08:00:00,2.3752,2.4942,2.3601,2.4094,163363294.0,37.268518481919244,0.4373588038373084,0.07976374270393372,0.1421942175371775,-0.06243047483324379,2.8725113302024545,2.54319,2.2138686697975456,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,254963356.51500002,Hold,-25
2024-12-05 12:00:00,2.4095,2.4166,2.3069,2.375,139856675.0,40.34168560631863,0.4132481562145785,0.06859893387561389,0.1274751608048648,-0.0588762269292509,2.87478447748766,2.5399450000000003,2.2051055225123406,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,245935674.80071428,Hold,-25
2024-12-05 16:00:00,2.375,2.44,2.3266,2.3373,118135965.0,27.402574468027154,0.3858087935794087,0.056062414891880685,0.11319261162226797,-0.057130196730387287,2.872843032742853,2.54108,2.209316967257147,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,238416038.22928572,Hold,10
2024-12-05 20:00:00,2.3373,2.3501,2.21,2.2446,156345933.0,34.468226629416094,0.3233496866701886,0.038206596145173854,0.09819540852684916,-0.059988812381675305,2.8662480956197753,2.518305,2.1703619043802242,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,192163819.7857143,Hold,-35
2024-12-06 00:00:00,2.2445,2.3393,2.2252,2.3093,102383505.0,35.869329227027265,0.3957203361228036,0.028942845319176236,0.08434489588531457,-0.05540205056613834,2.8387931797953816,2.496415,2.154036820204618,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,179952602.07142857,Hold,-25
2024-12-06 04:00:00,2.3093,2.4,2.3051,2.3196,93171799.0,39.07360690815975,0.4068019178383932,0.02217674030941552,0.07191126477013476,-0.04973452446071924,2.809526759106673,2.47617,2.1428132408933274,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,172760824.64285713,Hold,-25
2024-12-06 08:00:00,2.3196,2.3369,2.2422,2.2739,105266333.0,34.68764141176695,0.3682025094564146,0.012977350454937309,0.060124481907095274,-0.047147131452157966,2.765331072514156,2.451245,2.137158927485844,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,168151786.2142857,Hold,-35
2024-12-06 12:00:00,2.274,2.3752,2.2577,2.3292,128526799.0,33.019962806142146,0.4347244054634665,0.010033357258922404,0.050106256977460704,-0.0400728997185383,2.7430823186250253,2.436235,2.1293876813749746,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,168801350.57142857,Hold,-25
2024-12-06 16:00:00,2.3292,2.415,2.329,2.3644,123285654.0,36.14062847547267,0.4719110516478537,0.010420446837441588,0.042169094949456885,-0.0317486481120153,2.6501521329736266,2.4119599999999997,2.1737678670263727,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,169899840.92857143,Hold,-25
2024-12-06 20:00:00,2.3645,2.4637,2.3582,2.4257,118561696.0,44.86047325702972,0.5271552041574795,0.015494999107364293,0.036834275781038366,-0.021339276673674072,2.639380855134178,2.40701,2.174639144865822,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,165126497.14285713,Hold,-25
2024-12-07 00:00:00,2.4257,2.5,2.3974,2.415,100483684.0,51.333872174794635,0.514400245159597,0.01844064548286095,0.03315554972140288,-0.01471490423854193,2.6187870030287272,2.399275,2.1797629969712724,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,151676664.5,Hold,-25
2024-12-07 04:00:00,2.4151,2.4452,2.384,2.4073,52644406.0,53.503721282256414,0.5041001243933996,0.019924093264428677,0.03050925843000804,-0.010585165165579363,2.6074307967512933,2.3941299999999996,2.180829203248706,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,137110140.64285713,Hold,-25
2024-12-07 08:00:00,2.4072,2.4496,2.3937,2.4299,57072900.0,63.81027653860177,0.5293115330246888,0.0226621324862899,0.028939833241264413,-0.006277700754974514,2.5905586349484246,2.3884,2.186241365051575,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,115989011.0,Hold,-25
2024-12-07 12:00:00,2.4298,2.5482,2.4207,2.5405,113375341.0,63.26432340142827,0.6137665102878322,0.03337185401354548,0.02982623739572063,0.0035456166178248483,2.5692685046926185,2.384335,2.1994014953073817,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,112319570.28571428,Hold,45
2024-12-07 16:00:00,2.5405,2.57,2.47,2.5148,119440369.0,58.57468258704107,0.5784687969578775,0.039332212999132476,0.031727432516403,0.00760478048272948,2.543930567793784,2.379595,2.2152594322062162,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,109182218.5,Hold,45
2024-12-07 20:00:00,2.5148,2.6196,2.5004,2.6099,98309845.0,67.39226996246236,0.6319372957937847,0.051140104363919026,0.0356099668859062,0.015530137478012823,2.569715537624656,2.38444,2.1991644623753444,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,106214587.78571428,Hold,15
2024-12-08 00:00:00,2.6099,2.6171,2.5634,2.5923,85337569.0,69.45970681128878,0.6086067318783134,0.058404519486029205,0.04016887740593081,0.018235642080098396,2.6016345128260583,2.394295,2.186955487173942,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,103871845.21428572,Hold,35
2024-12-08 04:00:00,2.5923,2.594,2.5273,2.5534,68691348.0,75.67342849028466,0.5543634999278703,0.06032730034254197,0.04420056199325304,0.016126738349288926,2.622333551035087,2.404095,2.1858564489649126,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,97610803.42857143,Hold,0
2024-12-08 08:00:00,2.5534,2.556,2.4843,2.539,71033363.0,70.84013772604577,0.5333634539289296,0.059997544029638306,0.047359958400530096,0.01263758562910821,2.632631411949883,2.418285,2.203938588050117,2.5241188,2.2858906,2.09335,1.9008094,1.6266838,95371507.57142857,Hold,0
